elements,formula,Predicted_Tc
Ga-In-Zn,Ga0.940In0.002Zn0.058,5.543551923
Ga-Sn-Ag,Ga0.784Sn0.186Ag0.030,5.526291966
Ga-Ag-Sb,Ga0.792Ag0.059Sb0.149,5.521742991
Ga-Sn-Sb,Ga0.739Sn0.217Sb0.044,5.518773568
Ga-In,Ga0.830In0.170,5.517306453
Ga-In,Ga0.829In0.171,5.517306453
Ga-In,Ga0.829In0.171,5.517306453
Ga-In,Ga0.831In0.169,5.517306453
Ga-Zn-Ag,Ga0.784Zn0.214Ag0.002,5.516456402
Ga-In,Ga0.828In0.172,5.51239688
Ga-In,Ga0.858In0.142,5.511031197
Ga-In,Ga0.856In0.144,5.511031197
Ga-In,Ga0.857In0.143,5.511031197
Ga-In,Ga0.856In0.144,5.511031197
Ga-In,Ga0.858In0.142,5.511031197
Bi-Zn-Cu,Bi0.882Zn0.113Cu0.005,5.498898889
Bi-Ag-Cu,Bi0.894Ag0.038Cu0.068,5.48855
Ga-In-Ag,Ga0.249In0.617Ag0.134,5.480805598
Bi-Zn-Cu,Bi0.873Zn0.123Cu0.004,5.468857222
Ga-In-Ag,Ga0.810In0.162Ag0.028,5.451188397
Ga-In-Ag,Ga0.240In0.635Ag0.125,5.433317607
Ga-Zn-Cu,Ga0.810Zn0.174Cu0.016,5.418654077
Ga-In-Ag,Ga0.243In0.621Ag0.136,5.414945321
Ga-In-Ag,Ga0.798In0.166Ag0.036,5.411396987
Ga-In-Ag,Ga0.242In0.641Ag0.117,5.408819274
Ga-Sn-Ag,Ga0.765Sn0.233Ag0.002,5.39926094
Ga-Zn-Ag,Ga0.966Zn0.026Ag0.008,5.393427265
Ga-In-Ag,Ga0.865In0.107Ag0.028,5.389189017
Ga-Sn-Ag,Ga0.758Sn0.221Ag0.021,5.387603568
Ga-In-Ag,Ga0.274In0.612Ag0.114,5.380824893
Ga-Zn-Ag,Ga0.765Zn0.186Ag0.049,5.379135577
Ga-Sn-Ag,Ga0.976Sn0.020Ag0.004,5.378409893
Ga-Zn-Ag,Ga0.798Zn0.100Ag0.102,5.37724203
Ga-In-Ag,Ga0.844In0.118Ag0.038,5.365860983
Ga-Zn-Ag,Ga0.763Zn0.233Ag0.004,5.363808863
Ga-In-Ag,Ga0.304In0.607Ag0.089,5.351220577
Ga-Sb-Cu,Ga0.818Sb0.150Cu0.032,5.350560192
Bi-Ag-Cu,Bi0.894Ag0.070Cu0.036,5.345527778
Ga-Sb-Cu,Ga0.902Sb0.085Cu0.013,5.34376344
Ga-Zn-Ag,Ga0.918Zn0.036Ag0.046,5.337567457
Ga-In-Cu,Ga0.918In0.081Cu0.001,5.331515064
Ga-Sn-Ag,Ga0.861Sn0.051Ag0.088,5.33103265
Ga-Sb-Cu,Ga0.817Sb0.125Cu0.058,5.321503034
Ga-Sn-Ag,Ga0.787Sn0.109Ag0.104,5.3201075
Ga-Ag,Ga0.992Ag0.008,5.316260043
Ga-Sb-Cu,Ga0.777Sb0.209Cu0.014,5.315233611
Ga-Ag,Ga0.988Ag0.012,5.312529017
Ga-Ag,Ga0.969Ag0.031,5.31188391
Ga-Sn-Ag,Ga0.912Sn0.020Ag0.068,5.311688526
Ga-Ag,Ga0.965Ag0.035,5.311443654
Ga-Zn-Ag,Ga0.795Zn0.071Ag0.134,5.310145427
Ga-Zn-Ag,Ga0.890Zn0.043Ag0.067,5.31008047
Ga-Ag,Ga0.987Ag0.013,5.307946453
Bi-Zn-Ag,Bi0.866Zn0.003Ag0.131,5.3053375
Ga-Ag,Ga0.963Ag0.037,5.30524562
Ga-Ag,Ga0.963Ag0.037,5.30524562
Ga-Ag,Ga0.983Ag0.017,5.304881325
Ga-Sn-Ag,Ga0.793Sn0.074Ag0.133,5.302224188
Ga-Ag,Ga0.986Ag0.014,5.301697222
Ga-Ag,Ga0.980Ag0.020,5.300434466
Ga-Sb-Cu,Ga0.793Sb0.141Cu0.066,5.29812765
Ga-Ag-Sb,Ga0.773Ag0.070Sb0.157,5.294260406
Ga-Cu,Ga0.994Cu0.006,5.281598376
Bi-Ag-Sb,Bi0.917Ag0.028Sb0.055,5.281465278
Ga-Ag-Sb,Ga0.797Ag0.111Sb0.092,5.278942329
Ga-In-Cu,Ga0.979In0.013Cu0.008,5.270442222
Bi-Zn-Sb,Bi0.885Zn0.067Sb0.048,5.268090833
Bi-Zn-Ag,Bi0.829Zn0.135Ag0.036,5.266535556
Ga-Sn-Ag,Ga0.883Sn0.023Ag0.094,5.25688015
Ga-Ag-Sb,Ga0.787Ag0.089Sb0.124,5.254622479
Ga-Ag-Sb,Ga0.797Ag0.120Sb0.083,5.254483825
Bi-Ag-Sb,Bi0.863Ag0.125Sb0.012,5.253541944
Ga-Ag-Cu,Ga0.955Ag0.036Cu0.009,5.24726562
Ga-In-Cu,Ga0.370In0.568Cu0.062,5.22843203
Ga-Cu,Ga0.999Cu0.001,5.227953333
Ga-Cu,Ga0.999Cu0.001,5.227953333
Ga-Zn-Cu,Ga0.798Zn0.169Cu0.033,5.227830658
Ga,Ga1.000,5.224769231
Bi-Zn-Sb,Bi0.833Zn0.162Sb0.005,5.208459444
Ga-Sb-Cu,Ga0.771Sb0.212Cu0.017,5.204156944
Ga-In-Cu,Ga0.289In0.645Cu0.066,5.193596923
Ga-In-Cu,Ga0.418In0.521Cu0.061,5.17989812
Ga-Ag-Cu,Ga0.941Ag0.049Cu0.010,5.175686026
Ga-In-Cu,Ga0.377In0.618Cu0.005,5.174130563
Ga-Sb-Cu,Ga0.836Sb0.102Cu0.062,5.173682906
Ga-Zn-Cu,Ga0.755Zn0.237Cu0.008,5.168925201
Bi-Zn-Sb,Bi0.848Zn0.119Sb0.033,5.168566944
Ga-In-Cu,Ga0.921In0.068Cu0.011,5.164161496
Ga-In-Cu,Ga0.428In0.564Cu0.008,5.16091641
Bi-Sb-Cu,Bi0.904Sb0.002Cu0.094,5.156397222
Ga-In-Cu,Ga0.377In0.622Cu0.001,5.156173896
Ga-In-Cu,Ga0.404In0.529Cu0.067,5.153200705
Bi-Ag-Cu,Bi0.862Ag0.104Cu0.034,5.147852778
Ga-Ag-Sb,Ga0.857Ag0.110Sb0.033,5.147542799
Bi-Sb-Cu,Bi0.911Sb0.009Cu0.080,5.147459444
Bi-Zn-Cu,Bi0.843Zn0.057Cu0.100,5.140415833
Ga-Cu,Ga0.983Cu0.017,5.139047393
Ga-Cu,Ga0.982Cu0.018,5.127737821
Ga-Ag-Cu,Ga0.966Ag0.015Cu0.019,5.125232906
Bi-Zn-Cu,Bi0.841Zn0.064Cu0.095,5.122224167
Bi-Zn-Ag,Bi0.823Zn0.023Ag0.154,5.106606667
Bi-Sb-Cu,Bi0.895Sb0.010Cu0.095,5.098553889
Bi-Zn-Sb,Bi0.809Zn0.191,5.096773889
Bi-Zn-Sb,Bi0.925Zn0.009Sb0.066,5.090163611
Bi-Zn-Sb,Bi0.897Zn0.010Sb0.093,5.088035833
Bi-Zn-Sb,Bi0.819Zn0.175Sb0.006,5.085222222
Ga-Cu,Ga0.974Cu0.026,5.081429573
Ga-Cu,Ga0.974Cu0.026,5.081429573
Bi-Zn-Sb,Bi0.810Zn0.187Sb0.003,5.080632778
Ga-Cu,Ga0.973Cu0.027,5.071206111
Bi-Ag-Sb,Bi0.848Ag0.093Sb0.059,5.071079722
Bi-Ag-Cu,Bi0.875Ag0.001Cu0.124,5.069391667
Ga-Sb-Cu,Ga0.825Sb0.128Cu0.047,5.065443996
Ga-Sb-Cu,Ga0.955Sb0.020Cu0.025,5.064792692
Bi-Zn-Cu,Bi0.825Zn0.072Cu0.103,5.06302
Ga-Cu,Ga0.975Cu0.025,5.059594701
Ga-Zn-Cu,Ga0.867Zn0.089Cu0.044,5.052114444
Bi-Zn-Ag,Bi0.807Zn0.040Ag0.153,5.051851667
Bi-Zn-Sb,Bi0.828Zn0.044Sb0.128,5.044598611
Ga-Zn-Cu,Ga0.790Zn0.150Cu0.060,5.04447038
Bi-Zn-Ag,Bi0.792Zn0.104Ag0.104,5.032596389
Bi-Sb-Cu,Bi0.914Sb0.055Cu0.031,5.025718889
Ga-Cu,Ga0.940Cu0.060,5.02443485
Bi-Zn-Ag,Bi0.785Zn0.183Ag0.032,5.013233056
Bi-Ag-Cu,Bi0.863Ag0.023Cu0.114,5.011716667
Bi-Sb-Cu,Bi0.884Sb0.100Cu0.016,5.004247222
Bi-Zn-Cu,Bi0.831Zn0.100Cu0.069,4.999564444
Bi-Sb-Cu,Bi0.860Sb0.126Cu0.014,4.998745833
Bi-Ag-Sb,Bi0.817Ag0.121Sb0.062,4.997842222
Bi-Ag-Sb,Bi0.806Ag0.141Sb0.053,4.994097778
Bi-Zn-Cu,Bi0.829Zn0.092Cu0.079,4.992963889
Bi-Ag-Cu,Bi0.854Ag0.103Cu0.043,4.981790278
Bi-Ag-Cu,Bi0.835Ag0.062Cu0.103,4.961634722
Ga-Zn-Cu,Ga0.783Zn0.149Cu0.068,4.932241833
Bi-Ag-Sb,Bi0.796Ag0.155Sb0.049,4.915148056
Bi-Sb-Cu,Bi0.864Sb0.112Cu0.024,4.9059425
Bi-Sb-Cu,Bi0.859Sb0.117Cu0.024,4.902870278
Bi-Ag-Cu,Bi0.815Ag0.018Cu0.167,4.892649444
Bi-Ag-Sb,Bi0.770Ag0.068Sb0.162,4.867946667
Ga-Zn-Cu,Ga0.787Zn0.165Cu0.048,4.853092218
Ga-Ag-Cu,Ga0.852Ag0.089Cu0.059,4.848977286
Ga-Ag-Cu,Ga0.844Ag0.143Cu0.013,4.842123205
Bi-Ag-Sb,Bi0.763Ag0.132Sb0.105,4.828788333
Bi-Ag-Cu,Bi0.800Ag0.006Cu0.194,4.806648056
Ga-Ag-Cu,Ga0.827Ag0.105Cu0.068,4.791530897
Bi-Ag-Sb,Bi0.778Ag0.190Sb0.032,4.764363056
Bi-Ag-Sb,Bi0.754Ag0.149Sb0.097,4.755039167
Ga-Zn-Cu,Ga0.700Zn0.299Cu0.001,4.752101885
Ga-Ag-Cu,Ga0.887Ag0.069Cu0.044,4.707563526
Ga-Zn-Cu,Ga0.684Zn0.254Cu0.062,4.652353303
Ga-Zn-Cu,Ga0.715Zn0.264Cu0.021,4.639314368
Ga-Ag-Cu,Ga0.860Ag0.096Cu0.044,4.635323141
In-Ag,In0.882Ag0.118,4.614876667
In-Ag,In0.882Ag0.118,4.614876667
In-Ag,In0.878Ag0.122,4.591080278
In-Ag,In0.878Ag0.122,4.591080278
In-Ag,In0.885Ag0.115,4.588625
In-Ag,In0.885Ag0.115,4.588625
In-Ag,In0.886Ag0.114,4.570699815
In-Ag,In0.886Ag0.114,4.570699815
In-Ag,In0.889Ag0.111,4.562727963
In-Ag,In0.889Ag0.111,4.562727963
Ga-Ag-Cu,Ga0.778Ag0.163Cu0.059,4.55718765
In-Zn-Ag,In0.848Zn0.051Ag0.101,4.550882685
In-Ag-Cu,In0.839Ag0.095Cu0.066,4.541070278
Ga-Ag-Cu,Ga0.828Ag0.115Cu0.057,4.536856838
In-Ag-Cu,In0.796Ag0.142Cu0.062,4.508655833
In-Ag-Sb,In0.748Ag0.119Sb0.133,4.504553333
In-Ag-Sb,In0.734Ag0.117Sb0.149,4.491922778
In-Ag-Sb,In0.839Ag0.102Sb0.059,4.470381852
In-Zn-Ag,In0.801Zn0.061Ag0.138,4.460296667
In-Zn-Ag,In0.800Zn0.060Ag0.140,4.460296667
In-Ag-Sb,In0.894Ag0.095Sb0.011,4.443444537
In-Ag-Sb,In0.757Ag0.142Sb0.101,4.432387778
In-Ag-Sb,In0.756Ag0.077Sb0.167,4.425694074
In-Ag-Sb,In0.739Ag0.065Sb0.196,4.397670185
In-Ag-Sb,In0.731Ag0.063Sb0.206,4.391796759
In-Ag-Sb,In0.747Ag0.144Sb0.109,4.388487778
In-Ag-Sb,In0.733Ag0.141Sb0.126,4.386876111
In-Zn-Sb,In0.748Zn0.040Sb0.212,4.372306481
In-Sb-Cu,In0.771Sb0.168Cu0.061,4.363337222
In-Zn-Sb,In0.743Zn0.052Sb0.205,4.334541204
In-Sb-Cu,In0.628Sb0.313Cu0.059,4.327634444
In-Sb-Cu,In0.612Sb0.330Cu0.058,4.323564444
In-Zn-Sb,In0.725Zn0.051Sb0.224,4.317257037
In-Ag-Cu,In0.903Ag0.032Cu0.065,4.315988519
In-Sb-Cu,In0.776Sb0.161Cu0.063,4.312113981
In-Zn-Ag,In0.734Zn0.132Ag0.134,4.309422778
In-Zn-Ag,In0.822Zn0.093Ag0.085,4.292152315
In-Sb,In0.751Sb0.249,4.286818981
In-Sb,In0.751Sb0.249,4.286818981
In-Sb,In0.750Sb0.250,4.282625648
In-Zn-Ag,In0.718Zn0.141Ag0.141,4.279850278
In-Sb,In0.749Sb0.251,4.278036759
In-Sb,In0.749Sb0.251,4.278036759
In-Sb,In0.754Sb0.246,4.275385093
In-Sb,In0.755Sb0.245,4.275385093
In-Sb,In0.753Sb0.247,4.274576759
In-Sb-Cu,In0.590Sb0.350Cu0.060,4.273150556
In-Sb,In0.756Sb0.244,4.271835093
In-Sb,In0.747Sb0.253,4.269438148
In-Zn-Sb,In0.717Zn0.049Sb0.234,4.264782037
In-Zn-Sb,In0.713Zn0.057Sb0.230,4.260561759
In-Zn-Sb,In0.762Zn0.074Sb0.164,4.252387963
In-Zn-Sb,In0.766Zn0.061Sb0.173,4.25212963
In-Zn-Sb,In0.699Zn0.044Sb0.257,4.249996204
In-Zn-Ag,In0.704Zn0.170Ag0.126,4.229264444
In-Zn-Sb,In0.697Zn0.084Sb0.219,4.223826759
In-Zn-Cu,In0.746Zn0.196Cu0.058,4.223571111
In-Sb-Cu,In0.714Sb0.262Cu0.024,4.222089537
In-Sb-Cu,In0.711Sb0.289,4.215730648
In-Zn-Ag,In0.692Zn0.200Ag0.108,4.214296759
In-Zn-Sb,In0.699Zn0.024Sb0.277,4.209160926
In-Zn-Ag,In0.718Zn0.180Ag0.102,4.204914815
In-Zn-Ag,In0.737Zn0.174Ag0.089,4.202520926
In-Zn-Cu,In0.731Zn0.208Cu0.061,4.198272667
In-Sb-Cu,In0.677Sb0.303Cu0.020,4.164518981
In-Sb-Cu,In0.551Sb0.383Cu0.066,4.162430278
In-Sb-Cu,In0.776Sb0.198Cu0.026,4.159541667
In-Zn-Cu,In0.700Zn0.235Cu0.065,4.145339333
In-Zn-Cu,In0.698Zn0.006Cu0.296,4.14439
In-Ag-Cu,In0.923Ag0.018Cu0.059,4.142503426
Sn-Zn-Sb,Sn0.636Zn0.118Sb0.246,4.136785167
In-Ag-Cu,In0.824Ag0.101Cu0.075,4.129785
Sn-Zn-Sb,Sn0.645Zn0.115Sb0.240,4.124372667
Sn-Zn-Sb,Sn0.637Zn0.112Sb0.251,4.123728222
Sn-Zn-Sb,Sn0.625Zn0.196Sb0.179,4.121014611
Sn-Zn-Sb,Sn0.597Zn0.199Sb0.204,4.120912667
Sn-Zn-Sb,Sn0.626Zn0.235Sb0.139,4.120227944
Sn-Zn-Sb,Sn0.637Zn0.225Sb0.138,4.113289056
In-Zn-Cu,In0.924Zn0.016Cu0.060,4.111094259
Sn-Zn-Sb,Sn0.642Zn0.201Sb0.157,4.109802111
Sn-Zn-Sb,Sn0.594Zn0.215Sb0.191,4.104629611
Sn-Zn-Sb,Sn0.563Zn0.219Sb0.218,4.102926278
In-Zn-Cu,In0.829Zn0.109Cu0.062,4.081139444
In-Ag-Cu,In0.786Ag0.182Cu0.032,4.063332778
In-Ag-Cu,In0.808Ag0.093Cu0.099,4.056883889
In-Zn-Cu,In0.587Zn0.345Cu0.068,4.053358111
Sn,Sn1.000,4.052470588
In-Cu,In0.932Cu0.068,4.051846759
In-Zn-Cu,In0.638Zn0.045Cu0.317,4.051365556
In-Ag-Cu,In0.847Ag0.065Cu0.088,4.048668056
In-Zn-Cu,In0.635Zn0.053Cu0.312,4.048608889
In-Ag-Cu,In0.794Ag0.198Cu0.008,4.045512222
In-Zn-Cu,In0.723Zn0.022Cu0.255,4.036055
In-Cu,In0.934Cu0.066,4.035983148
In-Ag-Cu,In0.700Ag0.123Cu0.177,4.034000278
Sn-Zn,Sn0.999Zn0.001,4.032835147
In-Cu,In0.936Cu0.064,4.020941759
Sn-Ag-Sb,Sn0.647Ag0.111Sb0.242,4.005413889
In-Cu,In0.940Cu0.060,4.001393426
In-Cu,In0.942Cu0.058,3.99846287
Sn-Zn-Ag,Sn0.644Zn0.213Ag0.143,3.997723333
Sn-Zn-Ag,Sn0.643Zn0.260Ag0.097,3.992763889
Sn-Zn-Ag,Sn0.629Zn0.252Ag0.119,3.970719167
Sn-Ag-Sb,Sn0.655Ag0.133Sb0.212,3.970003056
Sn-Zn-Ag,Sn0.626Zn0.223Ag0.151,3.969888611
Sn-Ag,Sn0.997Ag0.003,3.969333415
Sn-Zn-Ag,Sn0.652Zn0.218Ag0.130,3.968855556
Sn-Ag-Sb,Sn0.655Ag0.190Sb0.155,3.965306111
Sn-Ag-Sb,Sn0.641Ag0.100Sb0.259,3.96424
Sn-Zn-Ag,Sn0.629Zn0.262Ag0.109,3.9610125
Sn-Zn-Ag,Sn0.619Zn0.240Ag0.141,3.960991944
Sn-Ag-Sb,Sn0.656Ag0.204Sb0.140,3.959108056
Sn-Ag-Sb,Sn0.650Ag0.154Sb0.196,3.957075556
Sn-Zn-Ag,Sn0.623Zn0.251Ag0.126,3.952936389
Sn-Zn-Ag,Sn0.619Zn0.263Ag0.118,3.952350833
In-Zn,In0.735Zn0.265,3.95087663
Sn-Ag-Sb,Sn0.647Ag0.213Sb0.140,3.945043056
Sn-Ag-Sb,Sn0.655Ag0.184Sb0.161,3.942916667
In-Zn,In0.884Zn0.116,3.938292222
Sn-Ag-Sb,Sn0.712Ag0.080Sb0.208,3.937983889
Sn-Ag-Sb,Sn0.729Ag0.027Sb0.244,3.93408
In-Zn,In0.909Zn0.091,3.933842037
In-Zn,In0.907Zn0.093,3.931845648
In-Zn,In0.893Zn0.107,3.931295278
In-Zn,In0.749Zn0.251,3.93095413
In-Zn,In0.749Zn0.251,3.93095413
In-Zn,In0.875Zn0.125,3.929644444
In-Zn,In0.881Zn0.119,3.929371111
In-Zn,In0.881Zn0.119,3.929371111
Sn-Sb,Sn0.823Sb0.177,3.926737222
Sn-Ag,Sn0.995Ag0.005,3.924219853
Sn-Sb,Sn0.820Sb0.180,3.923953889
Sn-Sb,Sn0.821Sb0.179,3.923953889
Sn-Sb,Sn0.820Sb0.180,3.923953889
Sn-Sb,Sn0.757Sb0.243,3.922729722
Sn-Sb,Sn0.759Sb0.241,3.922560278
Sn-Sb,Sn0.759Sb0.241,3.922560278
Sn-Sb,Sn0.727Sb0.273,3.921968056
Sn-Sb,Sn0.727Sb0.273,3.921968056
Sn-Sb,Sn0.728Sb0.272,3.921834722
Sn-Zn-Ag,Sn0.629Zn0.289Ag0.082,3.920496111
Sn-Zn,Sn0.994Zn0.006,3.909644101
Sn-Ag,Sn0.994Ag0.006,3.895692925
In-Cu,In0.900Cu0.100,3.867450093
Sn-Zn,Sn0.971Zn0.029,3.867391176
Sn-Ag,Sn0.993Ag0.007,3.866660931
Sn-Ag,Sn0.993Ag0.007,3.866660931
Sn-Ag,Sn0.993Ag0.007,3.866660931
In-Cu,In0.902Cu0.098,3.866402685
Sn-Zn,Sn0.940Zn0.060,3.865544869
Sn-Zn,Sn0.648Zn0.352,3.863082667
Sn-Zn,Sn0.648Zn0.352,3.863082667
Sn-Zn,Sn0.648Zn0.352,3.863082667
Sn-Zn,Sn0.650Zn0.350,3.863082667
Sn-Zn,Sn0.941Zn0.059,3.862999771
Sn-Zn,Sn0.992Zn0.008,3.861225539
In-Cu,In0.910Cu0.090,3.860689074
In-Cu,In0.909Cu0.091,3.858900185
In-Cu,In0.909Cu0.091,3.858900185
Sn-Ag,Sn0.877Ag0.123,3.793095605
Sn-Ag,Sn0.990Ag0.010,3.790388154
Sn-Ag,Sn0.990Ag0.010,3.790388154
Sn-Ag,Sn0.988Ag0.012,3.787217533
Zn-Sb-Cu,Zn0.184Sb0.754Cu0.062,3.642066
Zn-Sb-Cu,Zn0.256Sb0.684Cu0.060,3.622808389
Zn-Sb-Cu,Zn0.345Sb0.595Cu0.060,3.516890056
In,In1.000,3.487444444
Zn-Sb-Cu,Zn0.373Sb0.568Cu0.059,3.483422278
Zn-Ag-Sb,Zn0.185Ag0.021Sb0.794,3.472738056
Zn-Sb-Cu,Zn0.361Sb0.574Cu0.065,3.471943111
Zn-Sb,Zn0.185Sb0.815,3.451386278
Zn-Sb,Zn0.181Sb0.819,3.450900722
Zn-Sb,Zn0.181Sb0.819,3.450900722
Zn-Sb,Zn0.181Sb0.819,3.450900722
Zn-Sb,Zn0.208Sb0.792,3.449978944
Zn-Sb,Zn0.208Sb0.792,3.449978944
Zn-Sb,Zn0.209Sb0.791,3.449978944
Zn-Sb,Zn0.205Sb0.795,3.447603944
Zn-Sb,Zn0.183Sb0.817,3.446927944
Zn-Sb,Zn0.182Sb0.818,3.446927944
Zn-Sb-Cu,Zn0.390Sb0.549Cu0.061,3.428666722
Zn-Sb-Cu,Zn0.397Sb0.544Cu0.059,3.420872278
Zn-Sb-Cu,Zn0.075Sb0.724Cu0.201,3.409834167
Zn-Sb-Cu,Zn0.076Sb0.724Cu0.200,3.409834167
Zn-Sb-Cu,Zn0.013Sb0.759Cu0.228,3.406185278
Ag-Sb-Cu,Ag0.115Sb0.825Cu0.060,3.381386111
Zn-Ag-Sb,Zn0.205Ag0.039Sb0.756,3.379864722
Zn-Ag-Sb,Zn0.164Ag0.032Sb0.804,3.3506325
Zn-Ag-Sb,Zn0.274Ag0.019Sb0.707,3.325199167
Zn-Ag-Sb,Zn0.266Ag0.031Sb0.703,3.314471944
Zn-Ag-Sb,Zn0.218Ag0.079Sb0.703,3.3061725
Zn-Ag-Sb,Zn0.110Ag0.081Sb0.809,3.264530833
Zn-Ag-Sb,Zn0.257Ag0.073Sb0.670,3.260269722
Zn-Ag-Sb,Zn0.343Ag0.018Sb0.639,3.252495278
Zn-Ag-Sb,Zn0.137Ag0.112Sb0.751,3.245364167
Ag-Sb-Cu,Ag0.099Sb0.801Cu0.100,3.121525278
Ag-Sb-Cu,Ag0.110Sb0.790Cu0.100,3.118440278
Sb-Cu,Sb0.819Cu0.181,3.118267778
Sb-Cu,Sb0.816Cu0.184,3.117931667
Sb-Cu,Sb0.806Cu0.194,3.112245
Sb-Cu,Sb0.806Cu0.194,3.112245
Sb-Cu,Sb0.795Cu0.205,3.111039167
Sb-Cu,Sb0.795Cu0.205,3.111039167
Sb-Cu,Sb0.795Cu0.205,3.111039167
Sb-Cu,Sb0.814Cu0.186,3.106503333
Sb-Cu,Sb0.811Cu0.189,3.106503333
Sb-Cu,Sb0.810Cu0.190,3.106503333
Ag-Sb-Cu,Ag0.235Sb0.704Cu0.061,3.087502778
Ag-Sb-Cu,Ag0.043Sb0.814Cu0.143,3.085843889
Ag-Sb-Cu,Ag0.071Sb0.748Cu0.181,3.0820675
Ag-Sb-Cu,Ag0.035Sb0.827Cu0.138,3.079797778
Ag-Sb-Cu,Ag0.091Sb0.737Cu0.172,3.071515278
Ag-Sb-Cu,Ag0.037Sb0.847Cu0.116,3.069315
Ag-Sb-Cu,Ag0.098Sb0.762Cu0.140,3.063615833
Ag-Sb,Ag0.140Sb0.860,2.964386389
Ag-Sb,Ag0.138Sb0.862,2.964386389
Ag-Sb,Ag0.139Sb0.861,2.964386389
Ag-Sb,Ag0.139Sb0.861,2.964386389
Ag-Sb,Ag0.145Sb0.855,2.958814722
Ag-Sb,Ag0.135Sb0.865,2.957243611
Ag-Sb,Ag0.134Sb0.866,2.957243611
Ag-Sb,Ag0.136Sb0.864,2.954275278
Ag-Sb,Ag0.137Sb0.863,2.954275278
Ag-Sb,Ag0.137Sb0.863,2.954275278
Zn-Ag-Cu,Zn0.405Ag0.143Cu0.452,2.740991667
Zn-Ag-Cu,Zn0.412Ag0.128Cu0.460,2.724156389
Zn-Ag-Cu,Zn0.440Ag0.100Cu0.460,2.716925833
Zn-Ag-Cu,Zn0.434Ag0.103Cu0.463,2.697979722
Zn-Ag-Cu,Zn0.434Ag0.097Cu0.469,2.690546944
Zn-Ag-Cu,Zn0.465Ag0.084Cu0.451,2.689358611
Zn-Ag-Cu,Zn0.421Ag0.111Cu0.468,2.689115833
Zn-Ag-Cu,Zn0.463Ag0.083Cu0.454,2.688911389
Zn-Ag-Cu,Zn0.471Ag0.075Cu0.454,2.681159444
Zn-Ag-Cu,Zn0.487Ag0.062Cu0.451,2.6707475
Zn-Cu,Zn0.541Cu0.459,2.590056
Zn-Cu,Zn0.540Cu0.460,2.590056
Zn-Cu,Zn0.545Cu0.455,2.587347667
Zn-Cu,Zn0.547Cu0.453,2.587347667
Zn-Cu,Zn0.547Cu0.453,2.587347667
Zn-Cu,Zn0.547Cu0.453,2.587347667
Zn-Cu,Zn0.547Cu0.453,2.587347667
Zn-Cu,Zn0.545Cu0.455,2.587347667
Zn-Cu,Zn0.546Cu0.454,2.587347667
Zn-Cu,Zn0.538Cu0.462,2.586998778
Sb,Sb1.000,2.132379167
Ag-Cu,Ag0.496Cu0.504,1.475550278
Ag-Cu,Ag0.496Cu0.504,1.475550278
Ag-Cu,Ag0.496Cu0.504,1.475550278
Ag-Cu,Ag0.500Cu0.500,1.474689167
Ag-Cu,Ag0.499Cu0.501,1.474689167
Ag-Cu,Ag0.500Cu0.500,1.474689167
Ag-Cu,Ag0.500Cu0.500,1.474689167
Ag-Cu,Ag0.500Cu0.500,1.474689167
Ag-Cu,Ag0.500Cu0.500,1.474689167
Ag-Cu,Ag0.499Cu0.501,1.474689167
Zn-Ag,Zn0.701Ag0.299,1.111970064
Zn-Ag,Zn0.676Ag0.324,1.111522628
Zn-Ag,Zn0.676Ag0.324,1.111522628
Zn-Ag,Zn0.677Ag0.323,1.111522628
Zn-Ag,Zn0.676Ag0.324,1.111522628
Zn-Ag,Zn0.677Ag0.323,1.111522628
Zn-Ag,Zn0.677Ag0.323,1.111522628
Zn-Ag,Zn0.675Ag0.325,1.107590684
Zn-Ag,Zn0.675Ag0.325,1.107590684
Zn-Ag,Zn0.674Ag0.326,1.107590684
Zn,Zn1.000,0.8508
Ag,Ag1.000,0.485812917
Cu,Cu1.000,0.432856944
