elements,formula,Predicted_Tc
Ga-In-Sb,Ga0.813In0.105Sb0.082,5.676241688
Ga-In-Sb,Ga0.788In0.061Sb0.151,5.675794466
Ga-Zn-Ag,Ga0.864Zn0.111Ag0.025,5.673931239
Ga-Zn-Ag,Ga0.815Zn0.178Ag0.007,5.669929274
Ga-Zn-Ag,Ga0.817Zn0.164Ag0.019,5.668930235
Ga-Zn-Ag,Ga0.857Zn0.126Ag0.017,5.666535833
Ga-Sn-Ag,Ga0.806Sn0.169Ag0.025,5.661525214
Ga-In-Sb,Ga0.808In0.138Sb0.054,5.653263761
Bi-Zn-Sb,Bi0.927Zn0.055Sb0.018,5.6485875
Bi-Zn-Ag,Bi0.890Zn0.071Ag0.039,5.648584167
Ga-Ag-Sb,Ga0.858Ag0.024Sb0.118,5.646894957
Ga-Sn-Ag,Ga0.837Sn0.122Ag0.041,5.631146731
Bi-Zn-Cu,Bi0.909Zn0.085Cu0.006,5.628958889
Ga-Ag-Sb,Ga0.870Ag0.017Sb0.113,5.628360748
Ga-Zn-Ag,Ga0.832Zn0.154Ag0.014,5.627137415
Bi-Zn-Sb,Bi0.934Zn0.043Sb0.023,5.6268125
Bi-Ag-Sb,Bi0.925Ag0.068Sb0.007,5.623714167
Bi-Ag-Sb,Bi0.932Ag0.058Sb0.010,5.620730833
Ga-Zn-Cu,Ga0.805Zn0.187Cu0.008,5.620634974
Ga-Zn-Ag,Ga0.822Zn0.159Ag0.019,5.618146389
Ga-In-Sb,Ga0.840In0.057Sb0.103,5.613582457
Ga-Zn-Ag,Ga0.845Zn0.131Ag0.024,5.61018859
Bi-Ag-Cu,Bi0.924Ag0.009Cu0.067,5.604627778
Ga-Sn-Ag,Ga0.784Sn0.195Ag0.021,5.601928932
Ga-Sn-Ag,Ga0.840Sn0.111Ag0.049,5.600616004
Bi-Zn-Ag,Bi0.881Zn0.044Ag0.075,5.595989167
Ga-Ag-Sb,Ga0.890Ag0.004Sb0.106,5.592277158
Ga-Sb-Cu,Ga0.872Sb0.121Cu0.007,5.59040938
Bi-Ag-Cu,Bi0.928Ag0.049Cu0.023,5.586647222
Ga-Zn-Ag,Ga0.855Zn0.076Ag0.069,5.582727265
Ga-Sn-Ag,Ga0.855Sn0.087Ag0.058,5.575484509
Ga-Sb-Cu,Ga0.843Sb0.145Cu0.012,5.562195427
Ga-Sn-Ag,Ga0.778Sn0.207Ag0.015,5.559659167
Bi-Zn-Cu,Bi0.899Zn0.080Cu0.021,5.557781111
Ga-Zn-Cu,Ga0.866Zn0.126Cu0.008,5.554385637
Ga-Ag-Sb,Ga0.895Ag0.007Sb0.098,5.544405449
Ga-Zn-Cu,Ga0.820Zn0.171Cu0.009,5.535287581
Ga-Sb-Cu,Ga0.833Sb0.148Cu0.019,5.53372953
Ga-Sn-Ag,Ga0.827Sn0.111Ag0.062,5.533136902
Ga-In-Ag,Ga0.252In0.607Ag0.141,5.526568376
Bi-Zn-Sb,Bi0.891Zn0.105Sb0.004,5.522603611
Ga-In,Ga0.831In0.169,5.517306453
Ga-In,Ga0.829In0.171,5.517306453
Ga-In,Ga0.831In0.169,5.517306453
Ga-In,Ga0.829In0.171,5.517306453
Ga-In,Ga0.831In0.169,5.517306453
Ga-In,Ga0.830In0.170,5.517306453
Ga-In,Ga0.830In0.170,5.517306453
Ga-In,Ga0.857In0.143,5.511031197
Ga-In,Ga0.857In0.143,5.511031197
Ga-In,Ga0.858In0.142,5.511031197
Ga-In-Ag,Ga0.255In0.609Ag0.136,5.509235043
Ga-In-Ag,Ga0.256In0.620Ag0.124,5.497358718
Ga-Ag-Sb,Ga0.925Ag0.005Sb0.070,5.493239872
Ga-Ag-Sb,Ga0.867Ag0.042Sb0.091,5.489584466
Bi-Sb-Cu,Bi0.920Sb0.013Cu0.067,5.489231667
Ga-Zn-Cu,Ga0.833Zn0.157Cu0.010,5.483857261
Bi-Ag-Cu,Bi0.929Ag0.038Cu0.033,5.482302778
Bi-Ag-Sb,Bi0.921Ag0.050Sb0.029,5.481714167
Ga-Ag-Sb,Ga0.875Ag0.039Sb0.086,5.478008568
Ga-In-Ag,Ga0.867In0.122Ag0.011,5.46816609
Bi-Zn-Cu,Bi0.939Zn0.019Cu0.042,5.456983056
Ga-In-Ag,Ga0.250In0.602Ag0.148,5.454726987
Bi-Zn-Sb,Bi0.933Zn0.030Sb0.037,5.453790833
Ga-In-Ag,Ga0.267In0.593Ag0.140,5.447046154
Ga-In-Ag,Ga0.885In0.109Ag0.006,5.443804551
Bi-Zn-Sb,Bi0.892Zn0.081Sb0.027,5.436276944
Bi-Zn-Sb,Bi0.889Zn0.089Sb0.022,5.434554167
Bi-Zn-Ag,Bi0.878Zn0.024Ag0.098,5.433054722
Bi-Zn-Cu,Bi0.871Zn0.116Cu0.013,5.432043333
Bi-Zn-Sb,Bi0.902Zn0.063Sb0.035,5.429374167
Ga-In-Ag,Ga0.804In0.165Ag0.031,5.424940705
Ga-In-Ag,Ga0.819In0.156Ag0.025,5.424885791
Ga-In-Ag,Ga0.238In0.614Ag0.148,5.421075534
Bi-Ag-Sb,Bi0.894Ag0.076Sb0.030,5.409450278
Ga-Ag-Sb,Ga0.943Ag0.012Sb0.045,5.405016538
Bi-Ag-Cu,Bi0.924Ag0.037Cu0.039,5.403041667
Bi-Zn-Ag,Bi0.853Zn0.058Ag0.089,5.401166389
Bi-Zn-Sb,Bi0.890Zn0.077Sb0.033,5.385363056
Ga-Zn-Cu,Ga0.892Zn0.080Cu0.028,5.383299167
Ga-In-Cu,Ga0.794In0.202Cu0.004,5.379356496
Bi-Ag-Cu,Bi0.888Ag0.110Cu0.002,5.372525
Ga-Sb-Cu,Ga0.880Sb0.105Cu0.015,5.356786944
Bi-Ag-Sb,Bi0.930Ag0.021Sb0.049,5.350290278
Bi-Zn-Ag,Bi0.866Zn0.030Ag0.104,5.346048056
Bi-Ag-Sb,Bi0.874Ag0.125Sb0.001,5.3248125
Ga-Ag,Ga0.974Ag0.026,5.314836731
Ga-Ag,Ga0.974Ag0.026,5.314836731
Bi-Zn-Ag,Bi0.870Zn0.004Ag0.126,5.3137625
Ga-Ag,Ga0.993Ag0.007,5.31307594
Ga-Ag,Ga0.993Ag0.007,5.31307594
Ga-Ag,Ga0.971Ag0.029,5.312698269
Ga-Ag,Ga0.972Ag0.028,5.312698269
Ga-Ag,Ga0.973Ag0.027,5.312698269
Ga-Ag,Ga0.973Ag0.027,5.312698269
Ga-Ag,Ga0.988Ag0.012,5.312529017
Ga-Ag,Ga0.988Ag0.012,5.312529017
Bi-Zn-Cu,Bi0.856Zn0.122Cu0.022,5.309001667
Ga-Zn-Cu,Ga0.838Zn0.142Cu0.020,5.300924611
Ga-Cu,Ga0.992Cu0.008,5.276006325
Ga-Cu,Ga0.992Cu0.008,5.276006325
Ga-Sb-Cu,Ga0.888Sb0.092Cu0.020,5.274204808
Ga-In-Cu,Ga0.788In0.207Cu0.005,5.268968547
Ga-Zn-Cu,Ga0.977Zn0.014Cu0.009,5.267653846
Ga-In-Cu,Ga0.358In0.581Cu0.061,5.264316752
Ga-Cu,Ga0.991Cu0.009,5.263082863
Ga-In-Cu,Ga0.787In0.205Cu0.008,5.259435983
Ga-Ag-Cu,Ga0.969Ag0.024Cu0.007,5.257095321
Ga-Zn-Cu,Ga0.952Zn0.036Cu0.012,5.249208291
Ga-Cu,Ga0.998Cu0.002,5.248404872
Ga-In-Cu,Ga0.383In0.613Cu0.004,5.243601738
Ga-In-Cu,Ga0.357In0.575Cu0.068,5.24227203
Ga-In-Cu,Ga0.261In0.681Cu0.058,5.240996303
Ga-Cu,Ga0.997Cu0.003,5.239933419
Ga-Cu,Ga0.997Cu0.003,5.239933419
Ga-Cu,Ga0.997Cu0.003,5.239933419
Ga-In-Cu,Ga0.353In0.582Cu0.065,5.237310855
Ga-In-Cu,Ga0.246In0.696Cu0.058,5.236010684
Ga-In-Cu,Ga0.308In0.632Cu0.060,5.235480598
Ga-Cu,Ga0.995Cu0.005,5.233341282
Ga-Cu,Ga0.995Cu0.005,5.233341282
Ga-Zn-Cu,Ga0.760Zn0.237Cu0.003,5.230512829
Ga,Ga1.000,5.224769231
Ga-Zn-Cu,Ga0.822Zn0.150Cu0.028,5.219348906
Ga-Cu,Ga0.989Cu0.011,5.209073718
Bi-Zn-Cu,Bi0.863Zn0.067Cu0.070,5.204395556
Bi-Zn-Cu,Bi0.810Zn0.122Cu0.068,5.196427222
Ga-Sb-Cu,Ga0.824Sb0.111Cu0.065,5.194663825
Bi-Sb-Cu,Bi0.893Sb0.048Cu0.059,5.190896667
Bi-Zn-Cu,Bi0.860Zn0.069Cu0.071,5.186862222
Bi-Ag-Cu,Bi0.877Ag0.084Cu0.039,5.185886111
Ga-Sb-Cu,Ga0.831Sb0.102Cu0.067,5.171138419
Bi-Ag-Cu,Bi0.888Ag0.058Cu0.054,5.163766667
Ga-Sb-Cu,Ga0.853Sb0.087Cu0.060,5.161683419
Bi-Ag-Sb,Bi0.915Ag0.020Sb0.065,5.128995833
Bi-Ag-Sb,Bi0.898Ag0.037Sb0.065,5.102068611
Bi-Ag-Sb,Bi0.892Ag0.029Sb0.079,5.095609722
Ga-Sb-Cu,Ga0.763Sb0.236Cu0.001,5.078945833
Bi-Sb-Cu,Bi0.854Sb0.142Cu0.004,5.049341667
Bi-Zn-Cu,Bi0.837Zn0.085Cu0.078,5.019326944
Bi-Zn-Cu,Bi0.801Zn0.184Cu0.015,5.017788333
Bi-Sb-Cu,Bi0.914Sb0.044Cu0.042,5.017250833
Bi-Sb-Cu,Bi0.902Sb0.027Cu0.071,5.008470556
Bi-Sb-Cu,Bi0.906Sb0.040Cu0.054,4.944091111
Bi-Sb-Cu,Bi0.910Sb0.069Cu0.021,4.932451111
Bi-Sb-Cu,Bi0.827Sb0.152Cu0.021,4.922467778
Bi-Sb-Cu,Bi0.870Sb0.104Cu0.026,4.889553611
Ga-Ag-Cu,Ga0.869Ag0.101Cu0.030,4.843656325
Ga-Ag-Cu,Ga0.937Ag0.019Cu0.044,4.806161111
Ga-Ag-Cu,Ga0.822Ag0.113Cu0.065,4.772014103
Ga-Ag-Cu,Ga0.911Ag0.032Cu0.057,4.683075235
Ga-Ag-Cu,Ga0.904Ag0.043Cu0.053,4.681877265
In-Zn-Ag,In0.841Zn0.041Ag0.118,4.678625556
Ga-Ag-Cu,Ga0.878Ag0.081Cu0.041,4.666388013
Ga-Ag-Cu,Ga0.877Ag0.078Cu0.045,4.63349156
In-Zn-Ag,In0.874Zn0.018Ag0.108,4.629455185
In-Ag,In0.880Ag0.120,4.624555833
In-Ag,In0.880Ag0.120,4.624555833
In-Ag,In0.882Ag0.118,4.614876667
In-Ag,In0.881Ag0.119,4.614876667
In-Ag,In0.883Ag0.117,4.610683333
In-Ag,In0.879Ag0.121,4.607909444
In-Ag,In0.879Ag0.121,4.607909444
In-Zn-Ag,In0.882Zn0.006Ag0.112,4.604488241
In-Ag,In0.877Ag0.123,4.596363611
In-Ag,In0.878Ag0.122,4.591080278
In-Ag,In0.885Ag0.115,4.588625
Ga-Ag-Cu,Ga0.794Ag0.179Cu0.027,4.58543594
Ga-Ag-Cu,Ga0.791Ag0.192Cu0.017,4.573943846
In-Ag-Sb,In0.844Ag0.119Sb0.037,4.561379722
In-Zn-Ag,In0.842Zn0.017Ag0.141,4.546365
In-Ag-Sb,In0.880Ag0.108Sb0.012,4.540218241
In-Zn-Ag,In0.829Zn0.068Ag0.103,4.495481852
In-Ag-Cu,In0.885Ag0.105Cu0.010,4.493885093
In-Ag-Sb,In0.758Ag0.122Sb0.120,4.483774444
In-Ag-Sb,In0.754Ag0.106Sb0.140,4.466392593
In-Ag-Sb,In0.782Ag0.113Sb0.105,4.457998611
In-Zn-Ag,In0.872Zn0.047Ag0.081,4.439277222
In-Ag-Sb,In0.825Ag0.124Sb0.051,4.418887778
In-Sb-Cu,In0.710Sb0.225Cu0.065,4.408810556
In-Ag-Sb,In0.700Ag0.103Sb0.197,4.406942315
In-Ag-Sb,In0.689Ag0.119Sb0.192,4.406736389
In-Ag-Sb,In0.694Ag0.110Sb0.196,4.405368426
In-Ag-Sb,In0.713Ag0.092Sb0.195,4.401379815
In-Zn-Ag,In0.785Zn0.100Ag0.115,4.383643611
In-Ag-Cu,In0.836Ag0.133Cu0.031,4.374437222
In-Zn-Ag,In0.764Zn0.116Ag0.120,4.373258611
In-Zn-Sb,In0.745Zn0.040Sb0.215,4.370012037
In-Zn-Ag,In0.906Zn0.032Ag0.062,4.366983704
In-Zn-Sb,In0.732Zn0.043Sb0.225,4.347068426
In-Zn-Sb,In0.747Zn0.052Sb0.201,4.33858037
In-Sb-Cu,In0.606Sb0.335Cu0.059,4.325203333
In-Zn-Ag,In0.724Zn0.152Ag0.124,4.322921111
In-Zn-Sb,In0.742Zn0.067Sb0.191,4.307741574
In-Sb-Cu,In0.594Sb0.339Cu0.067,4.307104722
In-Sb-Cu,In0.785Sb0.157Cu0.058,4.305807037
In-Zn-Sb,In0.713Zn0.079Sb0.208,4.30158287
In-Ag-Cu,In0.831Ag0.128Cu0.041,4.301511944
In-Zn-Sb,In0.753Zn0.074Sb0.173,4.296622963
In-Ag-Cu,In0.828Ag0.125Cu0.047,4.290461667
In-Zn-Sb,In0.750Zn0.012Sb0.238,4.289033981
In-Sb,In0.751Sb0.249,4.286818981
In-Sb,In0.752Sb0.248,4.286818981
In-Sb,In0.751Sb0.249,4.286818981
In-Zn-Sb,In0.747Zn0.008Sb0.245,4.285642593
In-Sb-Cu,In0.796Sb0.143Cu0.061,4.28506537
In-Zn-Sb,In0.725Zn0.031Sb0.244,4.285037315
In-Zn-Sb,In0.739Zn0.082Sb0.179,4.282825463
In-Sb,In0.750Sb0.250,4.282625648
In-Sb,In0.750Sb0.250,4.282625648
In-Sb,In0.749Sb0.251,4.278036759
In-Sb,In0.749Sb0.251,4.278036759
In-Sb,In0.755Sb0.245,4.275385093
In-Sb,In0.754Sb0.246,4.275385093
In-Sb,In0.755Sb0.245,4.275385093
In-Sb-Cu,In0.731Sb0.256Cu0.013,4.261159815
In-Zn-Cu,In0.904Zn0.029Cu0.067,4.259842037
In-Sb-Cu,In0.805Sb0.133Cu0.062,4.249813426
In-Ag-Cu,In0.815Ag0.140Cu0.045,4.232744722
In-Sb-Cu,In0.772Sb0.218Cu0.010,4.217883241
In-Zn-Cu,In0.746Zn0.195Cu0.059,4.216396111
In-Sb-Cu,In0.708Sb0.268Cu0.024,4.20989037
In-Sb-Cu,In0.565Sb0.367Cu0.068,4.206853333
Sn-Zn-Sb,Sn0.604Zn0.219Sb0.177,4.136504611
Sn-Zn-Sb,Sn0.628Zn0.213Sb0.159,4.130147111
In-Ag-Cu,In0.802Ag0.112Cu0.086,4.127121111
In-Zn-Cu,In0.708Zn0.011Cu0.281,4.125617778
Sn-Zn-Sb,Sn0.649Zn0.120Sb0.231,4.124187944
Sn-Zn-Sb,Sn0.630Zn0.218Sb0.152,4.118906
Sn-Zn-Sb,Sn0.646Zn0.224Sb0.130,4.118205167
Sn-Zn-Sb,Sn0.579Zn0.227Sb0.194,4.116027944
Sn-Zn-Sb,Sn0.578Zn0.227Sb0.195,4.116027944
In-Ag-Cu,In0.727Ag0.118Cu0.155,4.115106667
In-Ag-Cu,In0.865Ag0.064Cu0.071,4.112783889
Sn-Zn-Sb,Sn0.599Zn0.227Sb0.174,4.112051
Sn-Zn-Sb,Sn0.648Zn0.225Sb0.127,4.111106833
Sn-Zn-Sb,Sn0.626Zn0.183Sb0.191,4.1110035
In-Zn-Cu,In0.758Zn0.178Cu0.064,4.107525
In-Ag-Cu,In0.870Ag0.060Cu0.070,4.106573611
In-Ag-Cu,In0.775Ag0.121Cu0.104,4.104387222
In-Zn-Cu,In0.642Zn0.042Cu0.316,4.063832222
Sn,Sn1.000,4.052470588
Sn-Ag,Sn1.000,4.052470588
In-Cu,In0.932Cu0.068,4.051846759
In-Cu,In0.932Cu0.068,4.051846759
In-Cu,In0.932Cu0.068,4.051846759
In-Cu,In0.933Cu0.067,4.040038704
In-Cu,In0.933Cu0.067,4.040038704
In-Zn-Cu,In0.662Zn0.012Cu0.326,4.037741111
In-Cu,In0.934Cu0.066,4.035983148
Sn-Zn,Sn0.999Zn0.001,4.032835147
In-Zn-Cu,In0.623Zn0.080Cu0.297,4.029911667
In-Zn-Cu,In0.792Zn0.016Cu0.192,4.028438333
In-Zn-Cu,In0.750Zn0.052Cu0.198,4.023959444
In-Cu,In0.935Cu0.065,4.023008426
In-Cu,In0.935Cu0.065,4.023008426
In-Zn-Cu,In0.694Zn0.032Cu0.274,4.022852222
In-Cu,In0.936Cu0.064,4.020941759
In-Cu,In0.936Cu0.064,4.020941759
Sn-Sb,Sn0.999Sb0.001,4.006670784
Sn-Sb,Sn0.999Sb0.001,4.006670784
Sn-Sb,Sn0.999Sb0.001,4.006670784
Sn-Zn,Sn0.998Zn0.002,3.996501634
Sn-Ag,Sn0.998Ag0.002,3.993212941
Sn-Ag-Sb,Sn0.644Ag0.205Sb0.151,3.980590278
Sn-Ag-Sb,Sn0.652Ag0.120Sb0.228,3.979191667
Sn-Zn-Ag,Sn0.627Zn0.262Ag0.111,3.976104167
Sn-Zn,Sn0.997Zn0.003,3.972000539
Sn-Zn,Sn0.997Zn0.003,3.972000539
Sn-Zn,Sn0.997Zn0.003,3.972000539
Sn-Ag-Sb,Sn0.677Ag0.081Sb0.242,3.9704525
Sn-Zn-Ag,Sn0.624Zn0.258Ag0.118,3.970114167
Sn-Ag-Sb,Sn0.655Ag0.119Sb0.226,3.968091667
Sn-Ag-Sb,Sn0.719Ag0.077Sb0.204,3.966483889
Sn-Zn-Ag,Sn0.634Zn0.227Ag0.139,3.964636944
Sn-Ag-Sb,Sn0.648Ag0.231Sb0.121,3.963324722
Sn-Ag-Sb,Sn0.640Ag0.084Sb0.276,3.962333889
Sn-Ag-Sb,Sn0.646Ag0.091Sb0.263,3.962261667
Sn-Zn-Ag,Sn0.636Zn0.219Ag0.145,3.961216944
Sn-Ag-Sb,Sn0.640Ag0.075Sb0.285,3.9592025
Sn-Ag-Sb,Sn0.655Ag0.208Sb0.137,3.957669444
In-Zn,In0.735Zn0.265,3.95087663
In-Zn,In0.735Zn0.265,3.95087663
In-Zn,In0.736Zn0.264,3.95087663
Sn-Ag,Sn0.996Ag0.004,3.945065196
In-Zn,In0.887Zn0.113,3.935580278
In-Zn,In0.750Zn0.250,3.935326352
In-Zn,In0.750Zn0.250,3.935326352
In-Zn,In0.750Zn0.250,3.935326352
In-Zn,In0.750Zn0.250,3.935326352
In-Zn,In0.909Zn0.091,3.933842037
In-Zn,In0.909Zn0.091,3.933842037
Sn-Zn-Ag,Sn0.640Zn0.193Ag0.167,3.933536111
Sn-Sb,Sn0.726Sb0.274,3.931834722
Sn-Zn-Ag,Sn0.629Zn0.212Ag0.159,3.931641944
Sn-Zn-Ag,Sn0.666Zn0.236Ag0.098,3.931463611
Sn-Zn-Ag,Sn0.652Zn0.274Ag0.074,3.927051389
Sn-Sb,Sn0.823Sb0.177,3.926737222
Sn-Sb,Sn0.822Sb0.178,3.926737222
Sn-Sb,Sn0.823Sb0.177,3.926737222
Sn-Sb,Sn0.825Sb0.175,3.926737222
Sn-Sb,Sn0.822Sb0.178,3.926737222
Sn-Sb,Sn0.824Sb0.176,3.926737222
Sn-Ag,Sn0.995Ag0.005,3.924219853
Sn-Zn-Ag,Sn0.645Zn0.183Ag0.172,3.921757778
Sn-Zn,Sn0.994Zn0.006,3.909644101
Sn-Zn-Ag,Sn0.623Zn0.286Ag0.091,3.908399444
Sn-Ag,Sn0.994Ag0.006,3.895692925
Sn-Ag,Sn0.994Ag0.006,3.895692925
Sn-Zn,Sn0.993Zn0.007,3.886590049
Sn-Zn,Sn0.993Zn0.007,3.886590049
Sn-Ag,Sn0.993Ag0.007,3.866660931
Sn-Ag,Sn0.993Ag0.007,3.866660931
Sn-Zn,Sn0.969Zn0.031,3.866324984
Sn-Zn,Sn0.969Zn0.031,3.866324984
Sn-Ag,Sn0.991Ag0.009,3.814978954
Sn-Ag,Sn0.877Ag0.123,3.793095605
Zn-Sb-Cu,Zn0.192Sb0.749Cu0.059,3.625636278
Zn-Sb-Cu,Zn0.261Sb0.675Cu0.064,3.589227556
Zn-Sb-Cu,Zn0.261Sb0.676Cu0.063,3.589227556
Zn-Sb-Cu,Zn0.272Sb0.662Cu0.066,3.560807278
Zn-Sb-Cu,Zn0.288Sb0.646Cu0.066,3.535383944
In,In1.000,3.487444444
Zn-Sb-Cu,Zn0.059Sb0.881Cu0.060,3.465588611
Zn-Sb-Cu,Zn0.311Sb0.621Cu0.068,3.461199222
Zn-Sb,Zn0.208Sb0.792,3.449978944
Zn-Sb,Zn0.209Sb0.791,3.449978944
Zn-Sb,Zn0.208Sb0.792,3.449978944
Zn-Sb,Zn0.209Sb0.791,3.449978944
Zn-Sb,Zn0.208Sb0.792,3.449978944
Zn-Sb,Zn0.210Sb0.790,3.449978944
Zn-Sb,Zn0.208Sb0.792,3.449978944
Zn-Sb,Zn0.205Sb0.795,3.447603944
Zn-Sb,Zn0.205Sb0.795,3.447603944
Zn-Sb,Zn0.206Sb0.794,3.447603944
Zn-Sb-Cu,Zn0.380Sb0.557Cu0.063,3.437194778
Zn-Ag-Sb,Zn0.199Ag0.003Sb0.798,3.434227389
Zn-Sb-Cu,Zn0.216Sb0.783Cu0.001,3.426372278
Zn-Ag-Sb,Zn0.213Ag0.008Sb0.779,3.415715278
Zn-Ag-Sb,Zn0.248Ag0.021Sb0.731,3.414538056
Zn-Sb-Cu,Zn0.224Sb0.769Cu0.007,3.412438944
Zn-Ag-Sb,Zn0.239Ag0.009Sb0.752,3.402304722
Zn-Ag-Sb,Zn0.175Ag0.011Sb0.814,3.374114167
Zn-Ag-Sb,Zn0.243Ag0.033Sb0.724,3.367638611
Zn-Ag-Sb,Zn0.162Ag0.023Sb0.815,3.365076389
Zn-Ag-Sb,Zn0.197Ag0.039Sb0.764,3.364065833
Zn-Ag-Sb,Zn0.167Ag0.027Sb0.806,3.345605833
Zn-Ag-Sb,Zn0.280Ag0.005Sb0.715,3.339408611
Sb-Cu,Sb0.804Cu0.196,3.130192222
Sb-Cu,Sb0.804Cu0.196,3.130192222
Sb-Cu,Sb0.818Cu0.182,3.130098333
Sb-Cu,Sb0.818Cu0.182,3.130098333
Ag-Sb-Cu,Ag0.038Sb0.756Cu0.206,3.121065278
Ag-Sb-Cu,Ag0.030Sb0.760Cu0.210,3.120645833
Sb-Cu,Sb0.820Cu0.180,3.118267778
Sb-Cu,Sb0.821Cu0.179,3.118267778
Sb-Cu,Sb0.819Cu0.181,3.118267778
Sb-Cu,Sb0.820Cu0.180,3.118267778
Sb-Cu,Sb0.821Cu0.179,3.118267778
Sb-Cu,Sb0.821Cu0.179,3.118267778
Ag-Sb-Cu,Ag0.018Sb0.765Cu0.217,3.112205278
Ag-Sb-Cu,Ag0.014Sb0.764Cu0.222,3.104096944
Ag-Sb-Cu,Ag0.063Sb0.767Cu0.170,3.100663056
Ag-Sb-Cu,Ag0.057Sb0.769Cu0.174,3.100663056
Ag-Sb-Cu,Ag0.244Sb0.688Cu0.068,3.099666389
Ag-Sb-Cu,Ag0.116Sb0.801Cu0.083,3.089833056
Ag-Sb-Cu,Ag0.019Sb0.852Cu0.129,3.086295
Ag-Sb-Cu,Ag0.051Sb0.836Cu0.113,3.086081667
Ag-Sb,Ag0.141Sb0.859,2.970636389
Ag-Sb,Ag0.138Sb0.862,2.964386389
Ag-Sb,Ag0.139Sb0.861,2.964386389
Ag-Sb,Ag0.140Sb0.860,2.964386389
Ag-Sb,Ag0.138Sb0.862,2.964386389
Ag-Sb,Ag0.139Sb0.861,2.964386389
Ag-Sb,Ag0.132Sb0.868,2.960735278
Ag-Sb,Ag0.132Sb0.868,2.960735278
Ag-Sb,Ag0.132Sb0.868,2.960735278
Ag-Sb,Ag0.145Sb0.855,2.958814722
Zn-Ag-Cu,Zn0.429Ag0.113Cu0.458,2.728575278
Zn-Ag-Cu,Zn0.449Ag0.091Cu0.460,2.690986389
Zn-Ag-Cu,Zn0.444Ag0.099Cu0.457,2.690956944
Zn-Ag-Cu,Zn0.502Ag0.043Cu0.455,2.676075
Zn-Ag-Cu,Zn0.512Ag0.028Cu0.460,2.673756944
Zn-Ag-Cu,Zn0.457Ag0.080Cu0.463,2.661677778
Zn-Ag-Cu,Zn0.501Ag0.082Cu0.417,2.660435833
Zn-Ag-Cu,Zn0.381Ag0.164Cu0.455,2.657416389
Zn-Ag-Cu,Zn0.449Ag0.123Cu0.428,2.655908333
Zn-Ag-Cu,Zn0.430Ag0.138Cu0.432,2.65361
Zn-Cu,Zn0.542Cu0.458,2.590056
Zn-Cu,Zn0.540Cu0.460,2.590056
Zn-Cu,Zn0.541Cu0.459,2.590056
Zn-Cu,Zn0.541Cu0.459,2.590056
Zn-Cu,Zn0.540Cu0.460,2.590056
Zn-Cu,Zn0.541Cu0.459,2.590056
Zn-Cu,Zn0.541Cu0.459,2.590056
Zn-Cu,Zn0.542Cu0.458,2.590056
Zn-Cu,Zn0.542Cu0.458,2.590056
Zn-Cu,Zn0.541Cu0.459,2.590056
Sb,Sb1.000,2.132379167
Ag-Cu,Ag0.496Cu0.504,1.475550278
Ag-Cu,Ag0.496Cu0.504,1.475550278
Ag-Cu,Ag0.496Cu0.504,1.475550278
Ag-Cu,Ag0.496Cu0.504,1.475550278
Ag-Cu,Ag0.496Cu0.504,1.475550278
Ag-Cu,Ag0.496Cu0.504,1.475550278
Ag-Cu,Ag0.500Cu0.500,1.474689167
Ag-Cu,Ag0.500Cu0.500,1.474689167
Ag-Cu,Ag0.499Cu0.501,1.474689167
Ag-Cu,Ag0.500Cu0.500,1.474689167
Zn-Ag,Zn0.701Ag0.299,1.111970064
Zn-Ag,Zn0.701Ag0.299,1.111970064
Zn-Ag,Zn0.676Ag0.324,1.111522628
Zn-Ag,Zn0.677Ag0.323,1.111522628
Zn-Ag,Zn0.677Ag0.323,1.111522628
Zn-Ag,Zn0.677Ag0.323,1.111522628
Zn-Ag,Zn0.676Ag0.324,1.111522628
Zn-Ag,Zn0.676Ag0.324,1.111522628
Zn-Ag,Zn0.700Ag0.300,1.109138953
Zn-Ag,Zn0.700Ag0.300,1.109138953
Zn,Zn1.000,0.8508
Ag,Ag1.000,0.485812917
Cu,Cu1.000,0.432856944
