elements,calculated,Predicted_Tc,Elements
La-K,yes,5.474996666666672,La0.828K0.172
La-Na,yes,5.349081111111109,La0.995Na0.005
La-Ni,yes,5.2675294444444365,La0.997Ni0.003
La-Tm,yes,5.3470544444444466,La0.990Tm0.010
La-Lu,yes,5.467528888888898,La0.995Lu0.005
La-Zr,yes,5.332793333333332,La0.994Zr0.006
La-Sc,yes,8.124966666666666,La0.001Sc0.999
La-Tb,yes,5.134779999999997,La0.998Tb0.002
La-Mn,yes,5.290047222222221,La0.992Mn0.008
La-W,yes,5.341106111111109,La0.995W0.005
La-Ag,yes,5.320703333333333,La0.998Ag0.002
La-Sn,yes,5.340586666666665,La0.995Sn0.005
La-In,yes,5.311959999999999,La0.994In0.006
La-Ge,yes,5.351161111111113,La0.003Ge0.997
La-Zn,yes,5.334947777777775,La0.995Zn0.005
La-Ru,yes,5.331274999999998,La0.993Ru0.007
La-Hf,yes,5.352461111111112,La0.990Hf0.010
La-Nb,yes,9.181323187134526,La0.005Nb0.995
La-Pt,yes,5.260395555555555,La0.993Pt0.007
La-Pd,yes,5.343000000000017,La1.000
La-Ta,yes,5.345156111111113,La0.991Ta0.009
La-Mo,yes,5.301072777777787,La0.999Mo0.001
La-Tc,yes,8.31128083333331,La0.081Tc0.919
La-Rh,yes,5.234638333333343,La0.999Rh0.001
La-Os,yes,5.0952277777777715,La0.996Os0.004
La-Ti,yes,5.362348333333332,La0.993Ti0.007
La-Ir,yes,5.319357777777775,La0.995Ir0.005
La-Sb,yes,5.331481111111109,La0.995Sb0.005
La-Au,yes,5.325389444444453,La0.999Au0.001
La-Th,yes,5.447266666666651,La0.896Th0.104
La-Pu,yes,12.508124450190351,La0.007Pu0.993
La-Mg,yes,5.310788333333332,La0.994Mg0.006
La-U,yes,5.291071666666666,La0.998U0.002
La-Np,yes,5.349081111111109,La0.995Np0.005
Bi-Ce,yes,6.197424999999977,Bi0.998Ce0.002
Bi-Fe,yes,6.197424999999977,Bi0.999Fe0.001
Bi-Li,yes,11.79166666666662,Bi0.001Li0.999
Bi-Hg,yes,6.197958333333311,Bi0.996Hg0.004
Bi-V,yes,6.823777777777754,Bi0.997V0.003
Bi-Cr,yes,6.160380555555534,Bi0.998Cr0.002
Bi-Re,yes,6.234317222222201,Bi0.989Re0.011
Bi-Nd,yes,6.197958333333311,Bi0.996Nd0.004
Bi-Gd,yes,6.197958333333311,Bi0.996Gd0.004
Bi-Yb,yes,6.197424999999977,Bi0.998Yb0.002
Bi-Sm,yes,6.197424999999977,Bi0.999Sm0.001
Bi-Eu,yes,6.197424999999977,Bi0.999Eu0.001
Bi-Dy,yes,6.197958333333311,Bi0.996Dy0.004
Bi-Ho,yes,6.197958333333311,Bi0.997Ho0.003
Bi-Be,yes,6.204999999999977,Bi1.000
Bi-Er,yes,6.204999999999977,Bi1.000
Bi-Al,yes,6.354775277777757,Bi0.982Al0.018
Bi-Co,yes,6.155191666666644,Bi0.997Co0.003
Bi-Pr,yes,6.197958333333311,Bi0.996Pr0.004
Bi-Cs,yes,6.189233333333311,Bi0.995Cs0.005
Bi-Rb,yes,6.267529166666646,Bi0.979Rb0.021
Bi-Cd,yes,6.1473472222222,Bi0.997Cd0.003
Bi-Ga,yes,6.209740897435874,Bi0.992Ga0.008
Bi-K,yes,8.309402182539664,Bi0.831K0.169
Bi-Na,yes,6.184074999999978,Bi0.999Na0.001
Bi-Ni,yes,6.151691666666645,Bi0.997Ni0.003
Bi-Tm,yes,6.197958333333311,Bi0.996Tm0.004
Bi-Lu,yes,6.181508333333311,Bi0.997Lu0.003
Bi-Zr,yes,6.204999999999977,Bi1.000
Bi-Sc,yes,8.213616666666669,Sc1.000
Bi-Tb,yes,6.197958333333311,Bi0.997Tb0.003
Bi-Mn,yes,6.204999999999977,Bi1.000
Bi-W,yes,6.204999999999977,Bi1.000
Bi-Ag,yes,6.18890833333331,Bi0.997Ag0.003
Bi-Sn,yes,6.95014833333332,Bi0.802Sn0.198
Bi-In,yes,6.187637777777756,Bi0.996In0.004
Bi-Ge,yes,6.161833333333311,Bi0.992Ge0.008
Bi-Zn,yes,6.19408333333331,Bi0.995Zn0.005
Bi-Ru,yes,6.204999999999977,Bi1.000
Bi-Hf,yes,6.197958333333311,Bi0.997Hf0.003
Bi-Nb,yes,9.139645423976626,Bi0.004Nb0.996
Bi-Pt,yes,6.204999999999977,Bi1.000
Bi-Pd,yes,6.197424999999977,Bi0.999Pd0.001
Bi-Ta,yes,6.197424999999977,Bi0.999Ta0.001
Bi-Mo,yes,6.204999999999977,Bi1.000
Bi-Tc,yes,8.628716666666643,Bi0.100Tc0.900
Bi-Rh,yes,6.204999999999977,Bi1.000
Bi-Os,yes,6.091089722222201,Bi0.999Os0.001
Bi-Ti,yes,6.204999999999977,Bi1.000
Bi-Ir,yes,6.204999999999977,Bi1.000
Bi-Sb,yes,6.170649999999979,Bi0.998Sb0.002
Bi-Au,yes,6.192274999999977,Bi0.997Au0.003
Bi-Th,yes,6.197958333333311,Bi0.997Th0.003
Bi-Pu,yes,12.485690005745907,Bi0.006Pu0.994
Bi-Mg,yes,6.177323333333311,Bi0.996Mg0.004
Bi-U,yes,6.197424999999977,Bi0.999U0.001
Bi-Np,yes,6.197958333333311,Bi0.996Np0.004
Ce-Fe,yes,3.569075555555557,Ce0.207Fe0.793
Ce-Li,yes,11.79166666666662,Ce0.001Li0.999
Ce-Hg,yes,4.964809444444461,Ce0.164Hg0.836
Ce-V,yes,5.614177777777786,Ce0.013V0.987
Ce-Cr,yes,3.014176666666671,Ce0.159Cr0.841
Ce-Re,yes,5.090690833333335,Ce0.169Re0.831
Ce-Nd,yes,5.225850713926601,Ce0.161Nd0.839
Ce-Gd,yes,5.322436855203628,Ce0.160Gd0.840
Ce-Yb,yes,3.465215457516343,Ce0.164Yb0.836
Ce-Sm,yes,5.751518769482159,Ce0.164Sm0.836
Ce-Eu,yes,4.84725194444445,Ce0.166Eu0.834
Ce-Dy,yes,5.239943479135252,Ce0.161Dy0.839
Ce-Ho,yes,5.341396513323287,Ce0.159Ho0.841
Ce-Be,yes,4.298806111111116,Ce0.169Be0.831
Ce-Er,yes,5.287294568878841,Ce0.160Er0.840
Ce-Al,yes,3.37125053030303,Ce0.238Al0.762
Ce-Co,yes,1.834007500000001,Ce0.512Co0.488
Ce-Pr,yes,3.287491150434534,Ce0.164Pr0.836
Ce-Cs,yes,4.54293176093515,Ce0.161Cs0.839
Ce-Rb,yes,4.491780341880343,Ce0.159Rb0.841
Ce-Cd,yes,1.9279136111111124,Ce0.658Cd0.342
Ce-Ga,yes,5.605731559829056,Ce0.165Ga0.835
Ce-K,yes,3.8848970936579805,Ce0.167K0.833
Ce-Na,yes,5.247446791101063,Ce0.159Na0.841
Ce-Ni,yes,2.320482222222222,Ce0.164Ni0.836
Ce-Tm,yes,5.24276907742585,Ce0.159Tm0.841
Ce-Lu,yes,5.054614444444443,Ce0.159Lu0.841
Ce-Zr,yes,3.621366111111114,Ce0.164Zr0.836
Ce-Sc,yes,8.06493611111111,Ce0.001Sc0.999
Ce-Tb,yes,4.626073671442943,Ce0.161Tb0.839
Ce-Mn,yes,3.0214130341880368,Ce0.446Mn0.554
Ce-W,yes,3.9872797222222296,Ce0.182W0.818
Ce-Ag,yes,2.064524508547009,Ce0.697Ag0.303
Ce-Sn,yes,4.2068797549019665,Ce0.166Sn0.834
Ce-In,yes,5.040259444444453,Ce0.158In0.842
Ce-Ge,yes,5.351684166666672,Ce0.160Ge0.840
Ce-Zn,yes,2.7633040726495723,Ce0.517Zn0.483
Ce-Ru,yes,3.895609999999999,Ce0.166Ru0.834
Ce-Hf,yes,4.049282008547014,Ce0.165Hf0.835
Ce-Nb,yes,9.146242339181294,Ce0.002Nb0.998
Ce-Pt,yes,1.760853611111112,Ce0.696Pt0.304
Ce-Pd,yes,2.5240700000000023,Ce0.159Pd0.841
Ce-Ta,yes,4.733350000000006,Ce0.166Ta0.834
Ce-Mo,yes,3.245743888888883,Ce0.159Mo0.841
Ce-Tc,yes,8.315966666666645,Ce0.059Tc0.941
Ce-Rh,yes,2.396611388888892,Ce0.466Rh0.534
Ce-Os,yes,2.0626222222222217,Ce0.164Os0.836
Ce-Ti,yes,4.813185064102568,Ce0.159Ti0.841
Ce-Ir,yes,1.779747777777779,Ce0.707Ir0.293
Ce-Sb,yes,4.2373341666666695,Ce0.165Sb0.835
Ce-Au,yes,1.8549116666666683,Ce0.698Au0.302
Ce-Th,yes,2.569621239316237,Ce0.597Th0.403
Ce-Pu,yes,12.494040005745905,Ce0.003Pu0.997
Ce-Mg,yes,3.9809683974358965,Ce0.492Mg0.508
Ce-U,yes,2.0229289529914523,Ce0.674U0.326
Ce-Np,yes,5.372709355203627,Ce0.164Np0.836
Fe-Li,yes,11.79166666666662,Fe0.001Li0.999
Fe-Hg,yes,4.134462777777783,Fe0.181Hg0.819
Fe-V,yes,5.589308333333341,Fe0.013V0.987
Fe-Cr,yes,4.601339722222217,Fe0.174Cr0.826
Fe-Re,yes,4.328996111111111,Fe0.182Re0.818
Fe-Nd,yes,6.069697957516343,Fe0.337Nd0.663
Fe-Gd,yes,4.263494492207141,Fe0.187Gd0.813
Fe-Yb,yes,5.163002222222223,Fe0.664Yb0.336
Fe-Sm,yes,5.553246321015588,Fe0.183Sm0.817
Fe-Eu,yes,3.538503137254902,Fe0.188Eu0.812
Fe-Dy,yes,4.500401372549022,Fe0.181Dy0.819
Fe-Ho,yes,3.8270313210155873,Fe0.180Ho0.820
Fe-Be,yes,3.754596666666667,Fe0.275Be0.725
Fe-Er,yes,4.051757709904471,Fe0.182Er0.818
Fe-Al,yes,3.4806538888888885,Fe0.836Al0.164
Fe-Co,yes,3.4783527777777787,Fe0.840Co0.160
Fe-Pr,yes,3.884210000000002,Fe0.862Pr0.138
Fe-Cs,yes,3.441862777777778,Fe0.838Cs0.162
Fe-Rb,yes,6.434397777777778,Fe0.597Rb0.403
Fe-Cd,yes,3.3392024747474753,Fe0.839Cd0.161
Fe-Ga,yes,5.245849059829055,Fe0.190Ga0.810
Fe-K,yes,6.773531785714287,Fe0.598K0.402
Fe-Na,yes,4.106900765460031,Fe0.179Na0.821
Fe-Ni,yes,3.074836111111111,Fe0.875Ni0.125
Fe-Tm,yes,4.105322987682254,Fe0.179Tm0.821
Fe-Lu,yes,4.423099999999993,Fe0.003Lu0.997
Fe-Zr,yes,3.11885,Fe0.843Zr0.157
Fe-Sc,yes,7.8985749999999975,Fe0.002Sc0.998
Fe-Tb,yes,4.248340701357468,Fe0.187Tb0.813
Fe-Mn,yes,3.2836861111111117,Fe0.843Mn0.157
Fe-W,yes,3.337190555555556,Fe0.838W0.162
Fe-Ag,yes,3.2913625000000013,Fe0.845Ag0.155
Fe-Sn,yes,4.315616944444449,Fe0.177Sn0.823
Fe-In,yes,4.167856481481486,Fe0.180In0.820
Fe-Ge,yes,5.227032500000002,Fe0.003Ge0.997
Fe-Zn,yes,3.4654038888888885,Fe0.839Zn0.161
Fe-Ru,yes,3.4859694444444442,Fe0.843Ru0.157
Fe-Hf,yes,3.378890555555556,Fe0.839Hf0.161
Fe-Nb,yes,9.204976549707627,Fe0.005Nb0.995
Fe-Pt,yes,3.1311838888888888,Fe0.865Pt0.135
Fe-Pd,yes,3.194352777777778,Fe0.864Pd0.136
Fe-Ta,yes,4.348368888888871,Fe0.002Ta0.998
Fe-Mo,yes,3.288837222222222,Fe0.839Mo0.161
Fe-Tc,yes,8.267267777777755,Fe0.051Tc0.949
Fe-Rh,yes,3.3800794444444455,Fe0.839Rh0.161
Fe-Os,yes,3.0806527777777784,Fe0.844Os0.156
Fe-Ti,yes,4.424574722222221,Fe0.180Ti0.820
Fe-Ir,yes,3.2905636111111116,Fe0.864Ir0.136
Fe-Sb,yes,3.613250000000001,Fe0.839Sb0.161
Fe-Au,yes,3.145099444444445,Fe0.839Au0.161
Fe-Th,yes,3.3514211111111116,Fe0.838Th0.162
Fe-Pu,yes,12.59747333907924,Fe0.001Pu0.999
Fe-Mg,yes,5.34457333333333,Fe0.435Mg0.565
Fe-U,yes,3.2142083333333344,Fe0.865U0.135
Fe-Np,yes,4.142349834087481,Fe0.180Np0.820
Li-Hg,yes,11.786388888888842,Li0.998Hg0.002
Li-V,yes,11.720591666666623,Li0.995V0.005
Li-Cr,yes,11.785833333333288,Li0.997Cr0.003
Li-Re,yes,11.78055555555551,Li0.995Re0.005
Li-Nd,yes,11.7831944444444,Li0.996Nd0.004
Li-Gd,yes,11.79166666666662,Li0.999Gd0.001
Li-Yb,yes,11.786388888888842,Li0.998Yb0.002
Li-Sm,yes,11.785833333333288,Li0.997Sm0.003
Li-Eu,yes,11.786388888888842,Li0.998Eu0.002
Li-Dy,yes,11.79166666666662,Li0.999Dy0.001
Li-Ho,yes,11.79166666666662,Li0.999Ho0.001
Li-Be,yes,11.786388888888842,Li0.998Be0.002
Li-Er,yes,11.79166666666662,Li0.999Er0.001
Li-Al,yes,11.79166666666662,Li1.000
Li-Co,yes,11.786388888888842,Li0.998Co0.002
Li-Pr,yes,11.707761111111067,Li0.994Pr0.006
Li-Cs,yes,11.79166666666662,Li0.999Cs0.001
Li-Rb,yes,11.829527777777734,Li0.993Rb0.007
Li-Cd,yes,11.7831944444444,Li0.996Cd0.004
Li-Ga,yes,11.786388888888842,Li0.998Ga0.002
Li-K,yes,11.758622222222177,Li0.996K0.004
Li-Na,yes,11.7831944444444,Li0.996Na0.004
Li-Ni,yes,11.749261111111066,Li0.997Ni0.003
Li-Tm,yes,11.7831944444444,Li0.996Tm0.004
Li-Lu,yes,11.79166666666662,Li0.999Lu0.001
Li-Zr,yes,11.79166666666662,Li0.999Zr0.001
Li-Sc,yes,11.786388888888842,Li0.998Sc0.002
Li-Tb,yes,11.76208333333329,Li0.992Tb0.008
Li-Mn,yes,11.746527777777732,Li0.997Mn0.003
Li-W,yes,11.79166666666662,Li0.999W0.001
Li-Ag,yes,11.785833333333288,Li0.997Ag0.003
Li-Sn,yes,11.79166666666662,Li0.999Sn0.001
Li-In,yes,11.75609333333329,Li0.996In0.004
Li-Ge,yes,11.79166666666662,Li0.999Ge0.001
Li-Zn,yes,11.79166666666662,Li0.999Zn0.001
Li-Ru,yes,11.79166666666662,Li0.999Ru0.001
Li-Hf,yes,11.79166666666662,Li1.000
Li-Nb,yes,11.719190277777734,Li0.997Nb0.003
Li-Pt,yes,11.747861111111066,Li0.997Pt0.003
Li-Pd,yes,11.79166666666662,Li0.999Pd0.001
Li-Ta,yes,11.79166666666662,Li0.999Ta0.001
Li-Mo,yes,11.79166666666662,Li0.999Mo0.001
Li-Tc,yes,11.79166666666662,Li0.999Tc0.001
Li-Rh,yes,11.607618055555513,Li0.994Rh0.006
Li-Os,yes,11.716116666666624,Li0.996Os0.004
Li-Ti,yes,11.79166666666662,Li1.000
Li-Ir,yes,11.79166666666662,Li1.000
Li-Sb,yes,11.79166666666662,Li0.999Sb0.001
Li-Au,yes,11.785833333333288,Li0.997Au0.003
Li-Th,yes,11.79166666666662,Li1.000
Li-Pu,yes,12.41483206923797,Li0.004Pu0.996
Li-Mg,yes,11.781111111111064,Li0.998Mg0.002
Li-U,yes,11.786388888888842,Li0.998U0.002
Li-Np,yes,11.777916666666624,Li0.994Np0.006
Hg-V,yes,5.569525000000008,Hg0.013V0.987
Hg-Cr,yes,4.101613888888899,Hg0.993Cr0.007
Hg-Re,yes,4.730942777777792,Hg0.984Re0.016
Hg-Nd,yes,4.136666666666677,Hg1.000
Hg-Gd,yes,4.136666666666677,Hg1.000
Hg-Yb,yes,4.129161111111122,Hg0.998Yb0.002
Hg-Sm,yes,4.136666666666677,Hg1.000
Hg-Eu,yes,4.125161111111122,Hg0.997Eu0.003
Hg-Dy,yes,4.129161111111122,Hg0.999Dy0.001
Hg-Ho,yes,4.136666666666677,Hg1.000
Hg-Be,yes,4.51904888888889,Hg0.390Be0.610
Hg-Er,yes,4.129161111111122,Hg0.999Er0.001
Hg-Al,yes,4.689620000000017,Hg0.980Al0.020
Hg-Co,yes,4.08986111111112,Hg0.999Co0.001
Hg-Pr,yes,4.1190888888889,Hg0.999Pr0.001
Hg-Cs,yes,4.221266666666681,Hg0.987Cs0.013
Hg-Rb,yes,4.129161111111122,Hg0.998Rb0.002
Hg-Cd,yes,4.136666666666677,Hg1.000
Hg-Ga,yes,5.308825170940152,Hg0.007Ga0.993
Hg-K,yes,5.045075000000004,Hg0.830K0.170
Hg-Na,yes,4.2709166666666825,Hg0.978Na0.022
Hg-Ni,yes,4.0678333333333425,Hg0.998Ni0.002
Hg-Tm,yes,4.136666666666677,Hg1.000
Hg-Lu,yes,4.488399999999992,Hg0.002Lu0.998
Hg-Zr,yes,4.101280555555565,Hg0.998Zr0.002
Hg-Sc,yes,8.08563611111111,Hg0.001Sc0.999
Hg-Tb,yes,4.129112222222233,Hg0.999Tb0.001
Hg-Mn,yes,4.051218888888898,Hg0.999Mn0.001
Hg-W,yes,4.116167777777789,Hg0.999W0.001
Hg-Ag,yes,4.136666666666677,Hg1.000
Hg-Sn,yes,5.01033305555555,Hg0.350Sn0.650
Hg-In,yes,4.136666666666677,Hg1.000
Hg-Ge,yes,5.298000000000001,Hg0.001Ge0.999
Hg-Zn,yes,4.160595555555567,Hg0.982Zn0.018
Hg-Ru,yes,4.129161111111122,Hg0.999Ru0.001
Hg-Hf,yes,4.6858591666666705,Hg0.800Hf0.200
Hg-Nb,yes,9.160112616959081,Hg0.004Nb0.996
Hg-Pt,yes,4.123705555555566,Hg0.998Pt0.002
Hg-Pd,yes,4.137420277777791,Hg0.963Pd0.037
Hg-Ta,yes,4.371077222222226,Hg0.801Ta0.199
Hg-Mo,yes,4.67545583333334,Hg0.699Mo0.301
Hg-Tc,yes,8.575721111111092,Hg0.095Tc0.905
Hg-Rh,yes,3.899386666666672,Hg0.997Rh0.003
Hg-Os,yes,3.680282222222223,Hg0.996Os0.004
Hg-Ti,yes,5.0493291666666735,Hg0.822Ti0.178
Hg-Ir,yes,4.045817222222231,Hg0.997Ir0.003
Hg-Sb,yes,4.124920833333343,Hg0.998Sb0.002
Hg-Au,yes,4.142244444444455,Hg0.996Au0.004
Hg-Th,yes,4.136666666666677,Hg1.000
Hg-Pu,yes,12.625056672412573,Hg0.001Pu0.999
Hg-Mg,yes,4.469654999999996,Hg0.497Mg0.503
Hg-U,yes,4.129161111111122,Hg0.999U0.001
Hg-Np,yes,4.136666666666677,Hg1.000
V-Cr,yes,5.2377777777777945,V1.000
V-Re,yes,7.8578583333333505,V0.100Re0.900
V-Nd,yes,5.832721666666665,V0.300Nd0.700
V-Gd,yes,5.640708333333332,V0.298Gd0.702
V-Yb,yes,5.569525000000008,V0.987Yb0.013
V-Sm,yes,5.785696666666667,V0.300Sm0.700
V-Eu,yes,5.64480111111111,V0.298Eu0.702
V-Dy,yes,5.768778333333333,V0.300Dy0.700
V-Ho,yes,5.810249444444444,V0.300Ho0.700
V-Be,yes,5.755391666666663,V0.322Be0.678
V-Er,yes,5.7156199999999995,V0.293Er0.707
V-Al,yes,12.91441388888889,V0.750Al0.250
V-Co,yes,5.2377777777777945,V1.000
V-Pr,yes,5.132760185185193,V0.984Pr0.016
V-Cs,yes,5.785923888888888,V0.298Cs0.702
V-Rb,yes,5.333162222222218,V0.291Rb0.709
V-Cd,yes,5.145970000000006,V0.984Cd0.016
V-Ga,yes,14.709499999999956,V0.806Ga0.194
V-K,yes,5.551433333333341,V0.987K0.013
V-Na,yes,5.733711111111111,V0.300Na0.700
V-Ni,yes,4.185937037037037,V0.993Ni0.007
V-Tm,yes,5.83879111111111,V0.298Tm0.702
V-Lu,yes,5.7378472222222126,V0.003Lu0.997
V-Zr,yes,8.882744444444441,V0.782Zr0.218
V-Sc,yes,8.657952777777782,V0.003Sc0.997
V-Tb,yes,5.735388333333334,V0.298Tb0.702
V-Mn,yes,5.60742222222223,V0.986Mn0.014
V-W,yes,5.523477499999995,V0.332W0.668
V-Ag,yes,5.536005555555564,V0.987Ag0.013
V-Sn,yes,5.061048104575162,V0.332Sn0.668
V-In,yes,5.664803888888882,V0.385In0.615
V-Ge,yes,6.5735027777777555,V0.762Ge0.238
V-Zn,yes,5.499186666666675,V0.986Zn0.014
V-Ru,yes,5.527233333333312,V0.535Ru0.465
V-Hf,yes,6.201995555555547,V0.331Hf0.669
V-Nb,yes,9.17581368421053,V0.001Nb0.999
V-Pt,yes,5.481553518518527,V0.987Pt0.013
V-Pd,yes,5.5137150000000075,V0.987Pd0.013
V-Ta,yes,5.426336111111128,V0.987Ta0.013
V-Mo,yes,5.173125740740753,V0.999Mo0.001
V-Tc,yes,11.19212222222227,V0.101Tc0.899
V-Rh,yes,5.244870833333341,V0.985Rh0.015
V-Os,yes,5.488693888888897,V0.987Os0.013
V-Ti,yes,9.01635000000002,V0.987Ti0.013
V-Ir,yes,5.41381972222223,V0.987Ir0.013
V-Sb,yes,5.131355555555566,V0.999Sb0.001
V-Au,yes,5.4895805555555635,V0.987Au0.013
V-Th,yes,5.477852777777785,V0.986Th0.014
V-Pu,yes,12.686744172412572,V0.001Pu0.999
V-Mg,yes,5.467589074074082,V0.986Mg0.014
V-U,yes,5.424810555555562,V0.986U0.014
V-Np,yes,5.753317777777777,V0.296Np0.704
Cr-Re,yes,5.049466666666671,Cr0.600Re0.400
Cr-Nd,yes,3.638359226998494,Nd1.000
Cr-Gd,yes,3.2328430249706765,Cr0.009Gd0.991
Cr-Yb,yes,2.4339900000000076,Cr0.997Yb0.003
Cr-Sm,yes,3.727377068878834,Cr0.011Sm0.989
Cr-Eu,yes,2.7574127777777786,Cr0.015Eu0.985
Cr-Dy,yes,3.7296354181330678,Dy1.000
Cr-Ho,yes,3.419540836685106,Cr0.006Ho0.994
Cr-Be,yes,3.4361905555555534,Cr0.330Be0.670
Cr-Er,yes,3.5311699107591723,Er1.000
Cr-Al,yes,3.210627777777787,Cr0.980Al0.020
Cr-Co,yes,2.431555000000008,Cr0.995Co0.005
Cr-Pr,yes,2.4339900000000076,Cr1.000
Cr-Cs,yes,2.4339900000000076,Cr0.999Cs0.001
Cr-Rb,yes,3.0772711111111133,Cr0.252Rb0.748
Cr-Cd,yes,2.426423333333341,Cr0.994Cd0.006
Cr-Ga,yes,5.299774230769213,Cr0.012Ga0.988
Cr-K,yes,3.963472777777775,Cr0.831K0.169
Cr-Na,yes,3.8001108366851044,Cr0.001Na0.999
Cr-Ni,yes,2.4339900000000076,Cr1.000
Cr-Tm,yes,3.773937503351772,Cr0.009Tm0.991
Cr-Lu,yes,4.477305555555548,Cr0.001Lu0.999
Cr-Zr,yes,3.202654444444445,Cr0.059Zr0.941
Cr-Sc,yes,7.58509166666666,Cr0.006Sc0.994
Cr-Tb,yes,3.212634597368861,Cr0.011Tb0.989
Cr-Mn,yes,2.4224333333333408,Cr0.997Mn0.003
Cr-W,yes,2.5245311111111093,Cr0.330W0.670
Cr-Ag,yes,2.4257900000000077,Cr0.997Ag0.003
Cr-Sn,yes,4.0680388235294105,Cr0.371Sn0.629
Cr-In,yes,3.845387314814815,Cr0.101In0.899
Cr-Ge,yes,5.2833288888888905,Cr0.001Ge0.999
Cr-Zn,yes,2.468896111111118,Cr0.981Zn0.019
Cr-Ru,yes,3.133067777777771,Cr0.720Ru0.280
Cr-Hf,yes,2.883506452991453,Cr0.582Hf0.418
Cr-Nb,yes,9.129161461988305,Cr0.001Nb0.999
Cr-Pt,yes,2.4339900000000076,Cr0.999Pt0.001
Cr-Pd,yes,2.45047222222223,Cr0.993Pd0.007
Cr-Ta,yes,4.367572222222205,Cr0.003Ta0.997
Cr-Mo,yes,2.429308333333341,Cr0.999Mo0.001
Cr-Tc,yes,8.536641666666643,Cr0.069Tc0.931
Cr-Rh,yes,2.394373333333341,Cr0.998Rh0.002
Cr-Os,yes,3.185641111111097,Cr0.720Os0.280
Cr-Ti,yes,4.059911666666665,Cr0.152Ti0.848
Cr-Ir,yes,2.348053611111118,Cr0.993Ir0.007
Cr-Sb,yes,3.170536388888888,Cr0.182Sb0.818
Cr-Au,yes,2.453830833333341,Cr0.996Au0.004
Cr-Th,yes,2.4236461111111187,Cr0.996Th0.004
Cr-Pu,yes,12.558956672412572,Cr0.003Pu0.997
Cr-Mg,yes,4.456304999999994,Cr0.492Mg0.508
Cr-U,yes,2.4196486666666743,Cr0.999U0.001
Cr-Np,yes,3.9211294138595645,Cr0.009Np0.991
Re-Nd,yes,4.568176205379587,Re0.020Nd0.980
Re-Gd,yes,4.207742722473605,Re0.020Gd0.980
Re-Yb,yes,3.646561944444444,Re0.746Yb0.254
Re-Sm,yes,4.589980778029162,Re0.016Sm0.984
Re-Eu,yes,4.414117222222219,Re0.736Eu0.264
Re-Dy,yes,4.787692882730016,Re0.016Dy0.984
Re-Ho,yes,4.585963931623937,Re0.016Ho0.984
Re-Be,yes,9.573491666666712,Re0.041Be0.959
Re-Er,yes,4.530850277777772,Re0.736Er0.264
Re-Al,yes,4.04010547979798,Re0.842Al0.158
Re-Co,yes,3.06441777777778,Re0.875Co0.125
Re-Pr,yes,3.0804119658119653,Re0.737Pr0.263
Re-Cs,yes,4.317937777777773,Re0.736Cs0.264
Re-Rb,yes,4.5488136111111075,Re0.751Rb0.249
Re-Cd,yes,3.4179040404040415,Re0.869Cd0.131
Re-Ga,yes,5.619424059829043,Re0.010Ga0.990
Re-K,yes,5.99059805555555,Re0.830K0.170
Re-Na,yes,4.814095320512821,Re0.018Na0.982
Re-Ni,yes,2.7208091666666676,Re0.741Ni0.259
Re-Tm,yes,4.790777200854704,Re0.019Tm0.981
Re-Lu,yes,4.768554999999989,Re0.021Lu0.979
Re-Zr,yes,6.672619444444419,Re0.670Zr0.330
Re-Sc,yes,7.996956111111111,Re0.002Sc0.998
Re-Tb,yes,4.071128803418806,Re0.014Tb0.986
Re-Mn,yes,3.7986824999999977,Re0.788Mn0.212
Re-W,yes,7.314931944444418,Re0.730W0.270
Re-Ag,yes,3.4170452777777798,Re0.860Ag0.140
Re-Sn,yes,4.8975165686274496,Re0.785Sn0.215
Re-In,yes,4.524061388888884,Re0.749In0.251
Re-Ge,yes,5.684224999999998,Re0.016Ge0.984
Re-Zn,yes,4.0912317222222185,Re0.784Zn0.216
Re-Ru,yes,2.6006872222222253,Re0.894Ru0.106
Re-Hf,yes,7.064248888888863,Re0.975Hf0.025
Re-Nb,yes,9.103436242690078,Re0.006Nb0.994
Re-Pt,yes,3.257848055555556,Re0.889Pt0.111
Re-Pd,yes,3.5231180555555563,Re0.862Pd0.138
Re-Ta,yes,5.651877777777784,Re0.750Ta0.250
Re-Mo,yes,12.660833333333283,Re0.430Mo0.570
Re-Tc,yes,8.74282999999998,Re0.174Tc0.826
Re-Rh,yes,2.690874722222223,Re0.880Rh0.120
Re-Os,yes,1.9295483333333339,Re0.943Os0.057
Re-Ti,yes,7.030952777777764,Re0.831Ti0.169
Re-Ir,yes,3.067593888888891,Re0.748Ir0.252
Re-Sb,yes,4.371138888888888,Re0.753Sb0.247
Re-Au,yes,3.18236,Re0.879Au0.121
Re-Th,yes,3.9875091666666633,Re0.745Th0.255
Re-Pu,yes,12.625056672412573,Re0.001Pu0.999
Re-Mg,yes,5.789126388888879,Re0.497Mg0.503
Re-U,yes,3.220088888888889,Re0.858U0.142
Re-Np,yes,4.964768278029161,Re0.020Np0.980
Nd-Gd,yes,3.638359226998494,Nd1.000
Nd-Yb,yes,3.638359226998494,Nd0.994Yb0.006
Nd-Sm,yes,3.7871014492207156,Nd0.628Sm0.372
Nd-Eu,yes,3.6602786714429394,Nd0.958Eu0.042
Nd-Dy,yes,3.7758529307021975,Nd0.664Dy0.336
Nd-Ho,yes,3.7365425372884236,Nd0.696Ho0.304
