elements,calculated,Predicted_Tc,Elements
Tl-Ca-Cs,yes,22.04801640211641,Tl0.062Ca0.918Cs0.020
Tl-Ca-Rb,yes,22.04801640211641,Tl0.064Ca0.924Rb0.012
Tl-Ca-Cd,yes,22.04801640211641,Tl0.004Ca0.907Cd0.089
Tl-Ca-Ga,yes,22.04801640211641,Tl0.010Ca0.953Ga0.037
Tl-Ca-K,yes,22.04801640211641,Tl0.001Ca0.966K0.033
Tl-Ca-Na,yes,27.832648148148163,Tl0.026Ca0.924Na0.050
Tl-Ca-Ni,yes,22.04801640211641,Tl0.097Ca0.888Ni0.015
Tl-Ca-Tm,yes,22.04801640211641,Tl0.070Ca0.907Tm0.023
Tl-Ca-Lu,yes,22.05021640211641,Tl0.015Ca0.877Lu0.108
Tl-Ca-Zr,yes,21.789787830687835,Tl0.019Ca0.917Zr0.064
Tl-Ca-Sc,yes,22.04801640211641,Tl0.010Ca0.933Sc0.057
Tl-Ca-Tb,yes,22.04801640211641,Tl0.012Ca0.976Tb0.012
Tl-Ca-Mn,yes,21.93862973544974,Tl0.079Ca0.891Mn0.030
Tl-Ca-W,yes,22.04801640211641,Tl0.024Ca0.883W0.093
Tl-Ca-Ag,yes,22.04801640211641,Tl0.097Ca0.882Ag0.021
Tl-Ca-Sn,yes,22.04801640211641,Tl0.022Ca0.908Sn0.070
Tl-Ca-In,yes,22.056549735449742,Tl0.066Ca0.880In0.054
Tl-Ca-Ge,yes,22.06011640211641,Tl0.025Ca0.899Ge0.076
Tl-Ca-Zn,yes,22.048456402116408,Tl0.014Ca0.880Zn0.106
Tl-Ca-Ru,yes,22.04801640211641,Tl0.089Ca0.903Ru0.008
Tl-Ca-Hf,yes,21.856483068783074,Tl0.072Ca0.906Hf0.022
Tl-Ca-Nb,yes,14.16363682539682,Tl0.214Ca0.771Nb0.015
Tl-Ca-Pt,yes,22.04801640211641,Tl0.081Ca0.890Pt0.029
Tl-Ca-Pd,yes,22.04801640211641,Tl0.009Ca0.882Pd0.109
Tl-Ca-Ta,yes,22.04801640211641,Tl0.076Ca0.878Ta0.046
Tl-Ca-Mo,yes,22.054949735449743,Tl0.003Ca0.900Mo0.097
Tl-Ca-Tc,yes,22.04801640211641,Tl0.042Ca0.901Tc0.057
Tl-Ca-Rh,yes,22.02448306878308,Tl0.015Ca0.894Rh0.091
Tl-Ca-Os,yes,21.969816402116408,Tl0.041Ca0.946Os0.013
Tl-Ca-Ti,yes,22.04801640211641,Tl0.001Ca0.990Ti0.009
Tl-Ca-Ir,yes,22.04801640211641,Tl0.070Ca0.930
Tl-Ca-Sb,yes,22.04801640211641,Tl0.083Ca0.913Sb0.004
Tl-Ca-Au,yes,22.04801640211641,Tl0.052Ca0.928Au0.020
Tl-Ca-Th,yes,22.04801640211641,Tl0.045Ca0.927Th0.028
Tl-Ca-Pu,yes,22.04801640211641,Tl0.028Ca0.891Pu0.081
Tl-Ca-Mg,yes,22.04801640211641,Tl0.002Ca0.965Mg0.033
Tl-Ca-U,yes,2.197404396825398,Tl0.048Ca0.918U0.034
Tl-Ca-Np,yes,22.04801640211641,Tl0.020Ca0.897Np0.083
Tl-Y-Cu,yes,3.089963943463949,Tl0.026Y0.885Cu0.089
Tl-Y-Ba,yes,4.018329273319275,Tl0.039Y0.038Ba0.923
Tl-Y-La,yes,4.579588888888896,Tl0.006Y0.053La0.941
Tl-Y-Bi,yes,6.216566270568962,Tl0.144Y0.017Bi0.839
Tl-Y-Ce,yes,5.13351103540306,Tl0.719Y0.064Ce0.217
Tl-Y-Fe,yes,7.210299999999987,Tl0.111Y0.100Fe0.789
Tl-Y-Li,yes,11.90388068598068,Tl0.204Y0.080Li0.716
Tl-Y-Hg,yes,4.074030878584382,Tl0.075Y0.055Hg0.870
Tl-Y-V,yes,6.183001071428577,Tl0.385Y0.129V0.486
Tl-Y-Cr,yes,3.790710965700967,Tl0.046Y0.929Cr0.025
Tl-Y-Re,yes,4.2990090627705575,Tl0.249Y0.017Re0.734
Tl-Y-Nd,yes,3.72223715617716,Tl0.016Y0.943Nd0.041
Tl-Y-Gd,yes,3.563656045066051,Tl0.003Y0.927Gd0.070
Tl-Y-Yb,yes,3.856007964257967,Tl0.004Y0.993Yb0.003
Tl-Y-Sm,yes,3.022723333333332,Tl0.363Y0.031Sm0.606
Tl-Y-Eu,yes,3.0439270523583173,Tl0.897Y0.097Eu0.006
Tl-Y-Dy,yes,3.7411938228438246,Tl0.053Y0.933Dy0.014
Tl-Y-Ho,yes,3.0132634968027623,Tl0.867Y0.055Ho0.078
Tl-Y-Be,yes,4.636844166666663,Tl0.346Y0.046Be0.608
Tl-Y-Er,yes,3.138294830136095,Tl0.884Y0.098Er0.018
Tl-Y-Al,yes,3.84732715617716,Tl0.019Y0.926Al0.055
Tl-Y-Co,yes,2.695302468875984,Tl0.918Y0.027Co0.055
Tl-Y-Pr,yes,2.620159600217862,Tl0.801Y0.189Pr0.010
Tl-Y-Cs,yes,3.8106323149073167,Tl0.021Y0.970Cs0.009
Tl-Y-Rb,yes,5.860829259259254,Tl0.503Y0.069Rb0.428
Tl-Y-Cd,yes,3.7122877117327153,Y0.984Cd0.016
Tl-Y-Ga,yes,5.548036637902428,Y0.035Ga0.965
Tl-Y-K,yes,4.5990005291005245,Tl0.539Y0.083K0.378
Tl-Y-Na,yes,18.18481907952071,Tl0.717Y0.217Na0.066
Tl-Y-Ni,yes,3.856007964257967,Tl0.006Y0.993Ni0.001
Tl-Y-Tm,yes,3.735946600621603,Tl0.014Y0.935Tm0.051
Tl-Y-Lu,yes,4.537667063492066,Tl0.009Y0.044Lu0.947
Tl-Y-Zr,yes,4.475905555555549,Tl0.170Y0.077Zr0.753
Tl-Y-Sc,yes,4.953802310606051,Tl0.056Y0.002Sc0.942
Tl-Y-Tb,yes,3.3438325926850982,Tl0.032Y0.928Tb0.040
Tl-Y-Mn,yes,3.258659123469126,Tl0.007Y0.975Mn0.018
Tl-Y-W,yes,3.707343822843826,Tl0.033Y0.946W0.021
Tl-Y-Ag,yes,3.7461459313725514,Tl0.653Y0.038Ag0.309
Tl-Y-Sn,yes,5.792075666666655,Tl0.331Y0.025Sn0.644
Tl-Y-In,yes,3.949348409645912,Tl0.085Y0.040In0.875
Tl-Y-Ge,yes,4.1815970935545925,Tl0.032Y0.078Ge0.890
Tl-Y-Zn,yes,3.013447052358317,Tl0.869Y0.127Zn0.004
Tl-Y-Ru,yes,3.519396494801502,Tl0.012Y0.983Ru0.005
Tl-Y-Hf,yes,3.998614066489065,Tl0.019Y0.952Hf0.029
Tl-Y-Nb,yes,7.960113148148152,Tl0.020Y0.025Nb0.955
Tl-Y-Pt,yes,3.8020878704628727,Tl0.032Y0.963Pt0.005
Tl-Y-Pd,yes,3.767365251415253,Tl0.043Y0.952Pd0.005
Tl-Y-Ta,yes,4.659555694444437,Tl0.354Y0.068Ta0.578
Tl-Y-Mo,yes,3.3534426666666617,Tl0.724Y0.057Mo0.219
Tl-Y-Tc,yes,9.961657990620497,Tl0.055Y0.019Tc0.926
Tl-Y-Rh,yes,3.229435965700973,Tl0.057Y0.928Rh0.015
Tl-Y-Os,yes,3.39839790341141,Tl0.024Y0.953Os0.023
Tl-Y-Ti,yes,3.801018029193031,Tl0.008Y0.969Ti0.023
Tl-Y-Ir,yes,3.672102314907319,Tl0.024Y0.965Ir0.011
Tl-Y-Sb,yes,4.667198333333351,Tl0.362Y0.037Sb0.601
Tl-Y-Au,yes,3.841999176379179,Tl0.002Y0.956Au0.042
Tl-Y-Th,yes,3.797465648240651,Tl0.019Y0.973Th0.008
Tl-Y-Pu,yes,9.989641446978943,Tl0.349Y0.067Pu0.584
Tl-Y-Mg,yes,3.7411938228438246,Tl0.061Y0.927Mg0.012
Tl-Y-U,yes,0.8646721746031735,Tl0.886Y0.074U0.040
Tl-Y-Np,yes,3.7357466006216034,Tl0.010Y0.933Np0.057
Tl-Cu-Ba,yes,3.9685079108854127,Tl0.017Ba0.983
Tl-Cu-La,yes,3.691154999999996,Tl0.034Cu0.080La0.886
Tl-Cu-Bi,yes,6.219705539574806,Tl0.151Cu0.046Bi0.803
Tl-Cu-Ce,yes,5.081984826252731,Tl0.763Cu0.028Ce0.209
Tl-Cu-Fe,yes,7.103366666666654,Tl0.052Cu0.161Fe0.787
Tl-Cu-Li,yes,12.09849685962186,Tl0.234Cu0.056Li0.710
Tl-Cu-Hg,yes,3.882898980195734,Tl0.072Cu0.030Hg0.898
Tl-Cu-V,yes,6.183001071428577,Tl0.509Cu0.005V0.486
Tl-Cu-Cr,yes,3.0425452619047624,Tl0.895Cu0.007Cr0.098
Tl-Cu-Re,yes,4.160550906204907,Tl0.119Cu0.022Re0.859
Tl-Cu-Nd,yes,3.2665677777777806,Tl0.336Cu0.013Nd0.651
Tl-Cu-Gd,yes,3.182625764346762,Tl0.039Cu0.454Gd0.507
Tl-Cu-Yb,yes,2.9754853095238083,Tl0.361Cu0.466Yb0.173
Tl-Cu-Sm,yes,2.978295309523808,Tl0.348Cu0.454Sm0.198
Tl-Cu-Eu,yes,2.9884276869198336,Tl0.866Cu0.028Eu0.106
Tl-Cu-Dy,yes,3.0916702564102563,Tl0.362Cu0.007Dy0.631
Tl-Cu-Ho,yes,2.969688899267397,Tl0.347Cu0.455Ho0.198
Tl-Cu-Be,yes,4.442377499999997,Tl0.326Cu0.025Be0.649
Tl-Cu-Er,yes,3.0446608297769764,Tl0.903Cu0.084Er0.013
Tl-Cu-Al,yes,3.150548365079366,Tl0.344Cu0.453Al0.203
Tl-Cu-Co,yes,2.72910626652541,Tl0.774Cu0.224Co0.002
Tl-Cu-Pr,yes,2.8866407480068927,Tl0.535Cu0.456Pr0.009
Tl-Cu-Cs,yes,3.175706677045176,Tl0.355Cu0.466Cs0.179
Tl-Cu-Rb,yes,5.85420951566951,Tl0.532Cu0.026Rb0.442
Tl-Cu-Cd,yes,3.1508897222222187,Tl0.889Cu0.009Cd0.102
Tl-Cu-Ga,yes,5.092872052324034,Tl0.008Cu0.052Ga0.940
Tl-Cu-K,yes,4.679897372812366,Tl0.191Cu0.435K0.374
Tl-Cu-Na,yes,18.400464473100985,Tl0.883Cu0.055Na0.062
Tl-Cu-Ni,yes,2.855476507696007,Tl0.894Cu0.084Ni0.022
Tl-Cu-Tm,yes,3.066970256410257,Tl0.349Cu0.007Tm0.644
Tl-Cu-Lu,yes,4.483073412698413,Tl0.038Cu0.029Lu0.933
Tl-Cu-Zr,yes,4.556366666666662,Tl0.019Cu0.225Zr0.756
Tl-Cu-Sc,yes,4.953802310606051,Tl0.085Cu0.001Sc0.914
Tl-Cu-Tb,yes,2.7441062665254097,Tl0.756Cu0.239Tb0.005
Tl-Cu-Mn,yes,2.96560544444444,Tl0.037Cu0.900Mn0.063
Tl-Cu-W,yes,3.656049999999997,Tl0.354Cu0.010W0.636
Tl-Cu-Ag,yes,3.798834642857145,Tl0.689Cu0.006Ag0.305
Tl-Cu-Sn,yes,6.231726055555522,Tl0.003Cu0.161Sn0.836
Tl-Cu-In,yes,3.7808018452380936,Tl0.013Cu0.086In0.901
Tl-Cu-Ge,yes,4.096768799903797,Tl0.074Cu0.044Ge0.882
Tl-Cu-Zn,yes,2.762261565934064,Tl0.344Cu0.322Zn0.334
Tl-Cu-Ru,yes,8.605616587301592,Tl0.055Cu0.456Ru0.489
Tl-Cu-Hf,yes,3.81433958683473,Tl0.712Cu0.016Hf0.272
Tl-Cu-Nb,yes,8.762144444444447,Cu0.694Nb0.306
Tl-Cu-Pt,yes,2.868468525784672,Tl0.546Cu0.448Pt0.006
Tl-Cu-Pd,yes,4.170156777777775,Tl0.184Cu0.450Pd0.366
Tl-Cu-Ta,yes,4.648401933760679,Tl0.326Cu0.010Ta0.664
Tl-Cu-Mo,yes,3.3634628888888884,Tl0.345Cu0.450Mo0.205
Tl-Cu-Tc,yes,9.952821626984136,Tl0.006Cu0.071Tc0.923
Tl-Cu-Rh,yes,2.949654476190477,Tl0.276Cu0.440Rh0.284
Tl-Cu-Os,yes,2.885041237628385,Tl0.373Cu0.450Os0.177
Tl-Cu-Ti,yes,3.5568239230769176,Tl0.172Cu0.013Ti0.815
Tl-Cu-Ir,yes,2.8866407480068927,Tl0.533Cu0.458Ir0.009
Tl-Cu-Sb,yes,4.638958333333351,Tl0.327Cu0.015Sb0.658
Tl-Cu-Au,yes,3.048164205031354,Tl0.928Cu0.023Au0.049
Tl-Cu-Th,yes,3.518528909586053,Tl0.721Cu0.013Th0.266
Tl-Cu-Pu,yes,11.861012238224724,Cu0.002Pu0.998
Tl-Cu-Mg,yes,3.340888899267398,Tl0.342Cu0.458Mg0.200
Tl-Cu-U,yes,1.3932826269841283,Tl0.011Cu0.904U0.085
Tl-Cu-Np,yes,3.2710830809930806,Tl0.363Cu0.016Np0.621
Tl-Ba-La,yes,3.8879825503200514,Tl0.081Ba0.882La0.037
Tl-Ba-Bi,yes,6.347802761797028,Tl0.130Ba0.064Bi0.806
Tl-Ba-Ce,yes,5.90536632834759,Tl0.008Ba0.828Ce0.164
Tl-Ba-Fe,yes,7.237189999999987,Tl0.058Ba0.158Fe0.784
Tl-Ba-Li,yes,12.16771263643763,Tl0.033Ba0.005Li0.962
Tl-Ba-Hg,yes,4.019724170671926,Tl0.005Ba0.082Hg0.913
Tl-Ba-V,yes,6.18223440476191,Tl0.502Ba0.011V0.487
Tl-Ba-Cr,yes,3.9299436263736274,Tl0.088Ba0.875Cr0.037
Tl-Ba-Re,yes,4.287842396103891,Tl0.236Ba0.029Re0.735
Tl-Ba-Nd,yes,3.85863813788064,Tl0.345Ba0.643Nd0.012
Tl-Ba-Gd,yes,3.7763078552928566,Tl0.244Ba0.755Gd0.001
Tl-Ba-Yb,yes,3.961219207181709,Tl0.049Ba0.943Yb0.008
Tl-Ba-Sm,yes,3.7668216648166646,Tl0.261Ba0.729Sm0.010
Tl-Ba-Eu,yes,3.957135873848376,Tl0.066Ba0.932Eu0.002
Tl-Ba-Dy,yes,3.996710701520703,Tl0.007Ba0.626Dy0.367
Tl-Ba-Ho,yes,4.017412831150332,Tl0.011Ba0.980Ho0.009
Tl-Ba-Be,yes,5.30177624505124,Tl0.019Ba0.575Be0.406
Tl-Ba-Er,yes,3.9682502677877696,Tl0.052Ba0.940Er0.008
Tl-Ba-Al,yes,3.912650164650168,Tl0.071Ba0.905Al0.024
Tl-Ba-Co,yes,3.404624277481779,Tl0.047Ba0.947Co0.006
Tl-Ba-Pr,yes,3.95674281829282,Tl0.094Ba0.903Pr0.003
Tl-Ba-Cs,yes,4.188343213915717,Tl0.009Ba0.845Cs0.146
Tl-Ba-Rb,yes,8.388974723424713,Tl0.022Ba0.554Rb0.424
Tl-Ba-Cd,yes,3.883043128538129,Tl0.086Ba0.861Cd0.053
Tl-Ba-Ga,yes,5.151841156842809,Tl0.059Ga0.941
Tl-Ba-K,yes,18.12266985329484,Tl0.009Ba0.601K0.390
Tl-Ba-Na,yes,18.465007571140205,Tl0.892Ba0.059Na0.049
Tl-Ba-Ni,yes,3.840075637880639,Tl0.347Ba0.652Ni0.001
Tl-Ba-Tm,yes,4.006920423742924,Tl0.003Ba0.953Tm0.044
Tl-Ba-Lu,yes,4.57684298941799,Tl0.009Ba0.151Lu0.840
Tl-Ba-Zr,yes,4.484405555555549,Tl0.056Ba0.196Zr0.748
