elements,calculated,Predicted_Tc,Elements
Tl-Pb-Sc,yes,7.118174999999988,Tl0.026Pb0.966Sc0.008
Tl-Pb-Tb,yes,7.074881944444437,Tl0.026Pb0.931Tb0.043
Tl-Pb-Mn,yes,7.033713888888883,Tl0.017Pb0.915Mn0.068
Tl-Pb-W,yes,7.110374722222216,Tl0.018Pb0.935W0.047
Tl-Pb-Ag,yes,7.05152833333332,Tl0.047Pb0.952Ag0.001
Tl-Pb-Sn,yes,7.403881111111115,Tl0.003Pb0.362Sn0.635
Tl-Pb-In,yes,7.141058888888886,Tl0.013Pb0.978In0.009
Tl-Pb-Ge,yes,7.065467499999983,Tl0.044Pb0.954Ge0.002
Tl-Pb-Zn,yes,7.171359666666663,Tl0.012Pb0.949Zn0.039
Tl-Pb-Ru,yes,7.070129555555545,Tl0.004Pb0.975Ru0.021
Tl-Pb-Hf,yes,7.15900422222222,Tl0.011Pb0.973Hf0.016
Tl-Pb-Nb,yes,7.636485526315785,Tl0.038Pb0.031Nb0.931
Tl-Pb-Pt,yes,6.96319555555557,Tl0.079Pb0.921
Tl-Pb-Pd,yes,6.746790277777791,Tl0.110Pb0.875Pd0.015
Tl-Pb-Ta,yes,7.057693055555546,Tl0.004Pb0.969Ta0.027
Tl-Pb-Mo,yes,6.653518333333341,Tl0.090Pb0.833Mo0.077
Tl-Pb-Tc,yes,8.72788444444442,Tl0.011Pb0.147Tc0.842
Tl-Pb-Rh,yes,6.545856944444453,Tl0.160Pb0.830Rh0.010
Tl-Pb-Os,yes,6.996323611111088,Tl0.036Pb0.962Os0.002
Tl-Pb-Ti,yes,6.918999722222205,Tl0.038Pb0.902Ti0.060
Tl-Pb-Ir,yes,6.711399444444439,Tl0.009Pb0.970Ir0.021
Tl-Pb-Sb,yes,7.313710833333317,Tl0.047Pb0.920Sb0.033
Tl-Pb-Au,yes,7.008120555555543,Tl0.026Pb0.940Au0.034
Tl-Pb-Th,yes,7.0718972222222,Tl0.037Pb0.952Th0.011
Tl-Pb-Pu,yes,9.235840714285732,Tl0.047Pb0.033Pu0.920
Tl-Pb-Mg,yes,6.966372499999981,Tl0.033Pb0.936Mg0.031
Tl-Pb-U,yes,6.87218972222223,Tl0.068Pb0.918U0.014
Tl-Pb-Np,yes,6.994547722222217,Tl0.009Pb0.726Np0.265
Tl-Sr-Ca,yes,18.79569777777774,Tl0.113Sr0.022Ca0.865
Tl-Sr-Y,yes,9.17791527777776,Tl0.030Sr0.045Y0.925
Tl-Sr-Cu,yes,12.02537888888889,Tl0.560Sr0.042Cu0.398
Tl-Sr-Ba,yes,8.335425555555547,Tl0.610Sr0.047Ba0.343
Tl-Sr-La,yes,7.931396666666666,Tl0.367Sr0.041La0.592
Tl-Sr-Bi,yes,9.70697666666666,Tl0.321Sr0.044Bi0.635
Tl-Sr-Ce,yes,8.11555333333334,Tl0.765Sr0.047Ce0.188
Tl-Sr-Fe,yes,7.136391111111117,Tl0.363Sr0.586Fe0.051
Tl-Sr-Li,yes,13.635311568627433,Tl0.112Sr0.033Li0.855
Tl-Sr-Hg,yes,7.795550000000003,Tl0.457Sr0.044Hg0.499
Tl-Sr-V,yes,9.590068888888885,Tl0.415Sr0.044V0.541
Tl-Sr-Cr,yes,7.906651666666665,Tl0.451Sr0.041Cr0.508
Tl-Sr-Re,yes,8.407712777777782,Tl0.528Sr0.042Re0.430
Tl-Sr-Nd,yes,8.065562008547007,Tl0.310Sr0.042Nd0.648
Tl-Sr-Gd,yes,8.143211452991453,Tl0.408Sr0.042Gd0.550
Tl-Sr-Yb,yes,7.66023527777778,Tl0.540Sr0.042Yb0.418
Tl-Sr-Sm,yes,7.854297628205125,Tl0.292Sr0.043Sm0.665
Tl-Sr-Eu,yes,8.289539166666664,Tl0.296Sr0.042Eu0.662
Tl-Sr-Dy,yes,8.57741027777777,Tl0.330Sr0.043Dy0.627
Tl-Sr-Ho,yes,8.761488119658116,Tl0.449Sr0.041Ho0.510
Tl-Sr-Be,yes,8.939624444444446,Tl0.388Sr0.043Be0.569
Tl-Sr-Er,yes,8.229308119658118,Tl0.471Sr0.046Er0.483
Tl-Sr-Al,yes,7.915566237373739,Tl0.449Sr0.044Al0.507
Tl-Sr-Co,yes,6.875914444444452,Tl0.414Sr0.585Co0.001
Tl-Sr-Pr,yes,7.777604508547011,Tl0.458Sr0.042Pr0.500
Tl-Sr-Cs,yes,8.151828952991451,Tl0.356Sr0.042Cs0.602
Tl-Sr-Rb,yes,8.65431472222222,Tl0.474Sr0.042Rb0.484
Tl-Sr-Cd,yes,6.898735808080814,Tl0.370Sr0.601Cd0.029
Tl-Sr-Ga,yes,8.921382863247862,Tl0.446Sr0.042Ga0.512
Tl-Sr-K,yes,8.71183444444445,Tl0.690Sr0.044K0.266
Tl-Sr-Na,yes,8.68409346866097,Tl0.040Sr0.040Na0.920
Tl-Sr-Ni,yes,7.4712019444444495,Tl0.753Sr0.042Ni0.205
Tl-Sr-Tm,yes,8.498550256410253,Tl0.119Sr0.039Tm0.842
Tl-Sr-Lu,yes,9.385331388888892,Tl0.081Sr0.041Lu0.878
Tl-Sr-Zr,yes,7.471620555555555,Tl0.463Sr0.044Zr0.493
Tl-Sr-Sc,yes,9.380171111111096,Tl0.060Sr0.038Sc0.902
Tl-Sr-Tb,yes,8.337142286324786,Tl0.458Sr0.042Tb0.500
Tl-Sr-Mn,yes,8.074164508547012,Tl0.459Sr0.042Mn0.499
Tl-Sr-W,yes,8.483557777777776,Tl0.458Sr0.044W0.498
Tl-Sr-Ag,yes,7.860131111111113,Tl0.694Sr0.042Ag0.264
Tl-Sr-Sn,yes,9.63763859477122,Tl0.287Sr0.040Sn0.673
Tl-Sr-In,yes,7.395318055555564,Tl0.730Sr0.045In0.225
Tl-Sr-Ge,yes,8.7617686111111,Tl0.144Sr0.044Ge0.812
Tl-Sr-Zn,yes,7.745734008547007,Tl0.460Sr0.045Zn0.495
Tl-Sr-Ru,yes,7.601283055555562,Tl0.829Sr0.042Ru0.129
Tl-Sr-Hf,yes,8.799891388888893,Tl0.474Sr0.041Hf0.485
Tl-Sr-Nb,yes,10.755330277777784,Tl0.277Sr0.044Nb0.679
Tl-Sr-Pt,yes,6.957001944444444,Tl0.736Sr0.044Pt0.220
Tl-Sr-Pd,yes,6.998514166666674,Tl0.356Sr0.596Pd0.048
Tl-Sr-Ta,yes,8.851057222222217,Tl0.291Sr0.044Ta0.665
Tl-Sr-Mo,yes,8.996264999999996,Tl0.575Sr0.042Mo0.383
Tl-Sr-Tc,yes,11.816501944444422,Tl0.034Sr0.033Tc0.933
Tl-Sr-Rh,yes,7.127044166666666,Tl0.647Sr0.043Rh0.310
Tl-Sr-Os,yes,6.831005277777769,Tl0.459Sr0.041Os0.500
Tl-Sr-Ti,yes,8.735239444444442,Tl0.431Sr0.041Ti0.528
Tl-Sr-Ir,yes,6.75355472222223,Tl0.397Sr0.592Ir0.011
Tl-Sr-Sb,yes,9.493874444444437,Tl0.456Sr0.041Sb0.503
Tl-Sr-Au,yes,6.90457833333334,Tl0.402Sr0.583Au0.015
Tl-Sr-Th,yes,7.6738941666666705,Tl0.705Sr0.043Th0.252
Tl-Sr-Pu,yes,12.656213809523832,Tl0.004Sr0.052Pu0.944
Tl-Sr-Mg,yes,7.909998675213672,Tl0.460Sr0.040Mg0.500
Tl-Sr-U,yes,6.873853888888896,Tl0.391Sr0.597U0.012
Tl-Sr-Np,yes,8.650650897435886,Tl0.319Sr0.044Np0.637
Tl-Ca-Y,yes,18.76461083333328,Tl0.031Ca0.968Y0.001
Tl-Ca-Cu,yes,17.104759722222177,Tl0.100Ca0.896Cu0.004
Tl-Ca-Ba,yes,18.809849999999944,Tl0.015Ca0.966Ba0.019
Tl-Ca-La,yes,17.203301388888843,Tl0.094Ca0.896La0.010
Tl-Ca-Bi,yes,16.12441472222219,Tl0.008Ca0.860Bi0.132
Tl-Ca-Ce,yes,17.327984722222176,Tl0.057Ca0.916Ce0.027
Tl-Ca-Fe,yes,17.40487638888884,Tl0.005Ca0.942Fe0.053
Tl-Ca-Li,yes,16.882754166666622,Tl0.110Ca0.888Li0.002
Tl-Ca-Hg,yes,17.273201388888843,Tl0.092Ca0.906Hg0.002
Tl-Ca-V,yes,17.778255555555507,Tl0.016Ca0.961V0.023
Tl-Ca-Cr,yes,18.89508333333328,Tl0.018Ca0.971Cr0.011
Tl-Ca-Re,yes,18.879684444444397,Tl0.006Ca0.966Re0.028
Tl-Ca-Nd,yes,18.42498611111106,Tl0.021Ca0.950Nd0.029
Tl-Ca-Gd,yes,18.264422222222173,Tl0.007Ca0.938Gd0.055
Tl-Ca-Yb,yes,17.424673611111064,Tl0.083Ca0.910Yb0.007
Tl-Ca-Sm,yes,18.160916666666616,Tl0.013Ca0.940Sm0.047
Tl-Ca-Eu,yes,17.80409027777773,Tl0.050Ca0.924Eu0.026
Tl-Ca-Dy,yes,17.80526805555551,Tl0.073Ca0.924Dy0.003
Tl-Ca-Ho,yes,18.87681944444439,Tl0.018Ca0.968Ho0.014
Tl-Ca-Be,yes,18.5013830555555,Tl0.027Ca0.958Be0.015
Tl-Ca-Er,yes,18.222941666666618,Tl0.007Ca0.946Er0.047
Tl-Ca-Al,yes,16.569126388888847,Tl0.113Ca0.884Al0.003
Tl-Ca-Co,yes,17.381918055555513,Tl0.076Ca0.889Co0.035
Tl-Ca-Pr,yes,16.691973611111063,Tl0.085Ca0.887Pr0.028
Tl-Ca-Cs,yes,18.592005277777723,Tl0.027Ca0.959Cs0.014
Tl-Ca-Rb,yes,17.92214277777773,Tl0.009Ca0.924Rb0.067
Tl-Ca-Cd,yes,17.99361833333328,Tl0.036Ca0.949Cd0.015
Tl-Ca-Ga,yes,18.083969444444392,Tl0.039Ca0.954Ga0.007
Tl-Ca-K,yes,19.135527777777725,Tl0.015Ca0.976K0.009
Tl-Ca-Na,yes,17.901485277777727,Tl0.040Ca0.928Na0.032
Tl-Ca-Ni,yes,17.378023611111065,Tl0.064Ca0.928Ni0.008
Tl-Ca-Tm,yes,19.2501555555555,Tl0.005Ca0.978Tm0.017
Tl-Ca-Lu,yes,17.788096388888842,Tl0.038Ca0.918Lu0.044
Tl-Ca-Zr,yes,16.39107499999996,Tl0.012Ca0.887Zr0.101
Tl-Ca-Sc,yes,17.911510555555502,Tl0.012Ca0.913Sc0.075
Tl-Ca-Tb,yes,18.170007499999944,Tl0.028Ca0.949Tb0.023
Tl-Ca-Mn,yes,18.47511527777772,Tl0.030Ca0.957Mn0.013
Tl-Ca-W,yes,17.904746666666615,Tl0.004Ca0.912W0.084
Tl-Ca-Ag,yes,16.376387499999954,Tl0.068Ca0.859Ag0.073
Tl-Ca-Sn,yes,17.479715277777732,Tl0.084Ca0.913Sn0.003
Tl-Ca-In,yes,17.676455555555513,Tl0.038Ca0.938In0.024
Tl-Ca-Ge,yes,18.58491083333328,Tl0.027Ca0.967Ge0.006
Tl-Ca-Zn,yes,18.14297944444439,Tl0.008Ca0.945Zn0.047
Tl-Ca-Ru,yes,16.097175833333296,Ca0.880Ru0.120
Tl-Ca-Hf,yes,18.188044444444397,Tl0.021Ca0.938Hf0.041
Tl-Ca-Nb,yes,18.435471944444387,Tl0.041Ca0.959
Tl-Ca-Pt,yes,18.04154666666662,Tl0.043Ca0.951Pt0.006
Tl-Ca-Pd,yes,15.605918055555518,Tl0.108Ca0.853Pd0.039
Tl-Ca-Ta,yes,16.882754166666622,Tl0.110Ca0.888Ta0.002
Tl-Ca-Mo,yes,18.33354027777772,Tl0.041Ca0.958Mo0.001
Tl-Ca-Tc,yes,17.51536611111106,Tl0.002Ca0.930Tc0.068
Tl-Ca-Rh,yes,17.896504166666617,Tl0.026Ca0.953Rh0.021
Tl-Ca-Os,yes,15.057594166666634,Tl0.054Ca0.921Os0.025
Tl-Ca-Ti,yes,17.727507499999952,Tl0.054Ca0.934Ti0.012
Tl-Ca-Ir,yes,17.539643333333284,Tl0.042Ca0.946Ir0.012
Tl-Ca-Sb,yes,18.24987194444439,Tl0.032Ca0.936Sb0.032
Tl-Ca-Au,yes,16.890434999999954,Tl0.082Ca0.893Au0.025
Tl-Ca-Th,yes,18.88892194444439,Tl0.025Ca0.972Th0.003
Tl-Ca-Pu,yes,17.942274166666618,Tl0.058Ca0.938Pu0.004
Tl-Ca-Mg,yes,16.205705833333294,Tl0.012Ca0.908Mg0.080
Tl-Ca-U,yes,18.005143333333287,Tl0.004Ca0.957U0.039
Tl-Ca-Np,yes,18.89555833333328,Tl0.015Ca0.967Np0.018
Tl-Y-Cu,yes,5.483977222222216,Tl0.483Y0.019Cu0.498
Tl-Y-Ba,yes,12.403227499999971,Tl0.068Y0.807Ba0.125
Tl-Y-La,yes,4.912226944444454,Tl0.005Y0.023La0.972
Tl-Y-Bi,yes,6.247889166666672,Tl0.151Y0.017Bi0.832
Tl-Y-Ce,yes,4.2961177777777815,Tl0.756Y0.081Ce0.163
Tl-Y-Fe,yes,6.961761111111132,Tl0.001Y0.996Fe0.003
Tl-Y-Li,yes,11.71597222222218,Tl0.024Y0.001Li0.975
Tl-Y-Hg,yes,5.516236944444459,Tl0.001Y0.958Hg0.041
Tl-Y-V,yes,6.283698333333349,Tl0.026Y0.965V0.009
Tl-Y-Cr,yes,5.420592777777792,Tl0.025Y0.948Cr0.027
Tl-Y-Re,yes,5.277906666666679,Tl0.056Y0.915Re0.029
Tl-Y-Nd,yes,5.720228888888904,Tl0.026Y0.967Nd0.007
Tl-Y-Gd,yes,5.081820000000011,Tl0.067Y0.920Gd0.013
Tl-Y-Yb,yes,5.232607500000013,Tl0.015Y0.928Yb0.057
Tl-Y-Sm,yes,5.095046944444457,Tl0.020Y0.904Sm0.076
Tl-Y-Eu,yes,5.374665833333348,Tl0.005Y0.940Eu0.055
Tl-Y-Dy,yes,5.304245555555568,Tl0.024Y0.929Dy0.047
Tl-Y-Ho,yes,5.132817222222236,Tl0.076Y0.918Ho0.006
Tl-Y-Be,yes,5.848367222222237,Tl0.003Y0.981Be0.016
Tl-Y-Er,yes,4.851506111111121,Tl0.073Y0.877Er0.050
Tl-Y-Al,yes,5.402240833333346,Tl0.040Y0.953Al0.007
Tl-Y-Co,yes,4.7893741666666765,Tl0.030Y0.942Co0.028
Tl-Y-Pr,yes,5.849374444444459,Tl0.001Y0.983Pr0.016
Tl-Y-Cs,yes,5.402851944444458,Tl0.030Y0.947Cs0.023
Tl-Y-Rb,yes,5.320676666666679,Tl0.031Y0.927Rb0.042
Tl-Y-Cd,yes,5.848533888888904,Tl0.010Y0.981Cd0.009
Tl-Y-Ga,yes,5.272882051282034,Tl0.010Y0.013Ga0.977
Tl-Y-K,yes,5.99185055555557,Tl0.004Y0.982K0.014
Tl-Y-Na,yes,5.441022777777792,Tl0.026Y0.920Na0.054
Tl-Y-Ni,yes,4.7080225000000135,Tl0.054Y0.917Ni0.029
Tl-Y-Tm,yes,5.23073527777779,Tl0.015Y0.924Tm0.061
Tl-Y-Lu,yes,5.081642222222235,Tl0.054Y0.919Lu0.027
Tl-Y-Zr,yes,5.39662916666668,Tl0.013Y0.944Zr0.043
Tl-Y-Sc,yes,5.302618611111124,Tl0.047Y0.941Sc0.012
Tl-Y-Tb,yes,5.130064722222236,Tl0.082Y0.910Tb0.008
Tl-Y-Mn,yes,5.647591666666681,Tl0.010Y0.964Mn0.026
Tl-Y-W,yes,5.754574166666681,Tl0.003Y0.967W0.030
Tl-Y-Ag,yes,4.904716666666679,Tl0.053Y0.901Ag0.046
Tl-Y-Sn,yes,6.778564999999975,Tl0.350Y0.015Sn0.635
Tl-Y-In,yes,5.31930027777779,Tl0.039Y0.945In0.016
Tl-Y-Ge,yes,5.891293888888902,Tl0.001Y0.980Ge0.019
Tl-Y-Zn,yes,5.46666277777779,Tl0.017Y0.933Zn0.050
Tl-Y-Ru,yes,5.568946944444458,Tl0.033Y0.962Ru0.005
Tl-Y-Hf,yes,5.467514722222234,Tl0.009Y0.930Hf0.061
Tl-Y-Nb,yes,9.098519166666671,Tl0.014Y0.006Nb0.980
Tl-Y-Pt,yes,5.015571666666677,Tl0.017Y0.948Pt0.035
Tl-Y-Pd,yes,5.814828333333348,Tl0.014Y0.982Pd0.004
Tl-Y-Ta,yes,5.142667222222235,Tl0.071Y0.923Ta0.006
Tl-Y-Mo,yes,5.001626111111123,Tl0.076Y0.914Mo0.010
Tl-Y-Tc,yes,8.539991388888867,Tl0.093Y0.020Tc0.887
Tl-Y-Rh,yes,4.973288333333344,Tl0.030Y0.950Rh0.020
Tl-Y-Os,yes,4.907093888888899,Tl0.061Y0.930Os0.009
Tl-Y-Ti,yes,5.285278333333345,Tl0.059Y0.934Ti0.007
Tl-Y-Ir,yes,4.653763611111121,Tl0.035Y0.929Ir0.036
Tl-Y-Sb,yes,5.460900277777792,Tl0.016Y0.951Sb0.033
Tl-Y-Au,yes,5.316265555555567,Tl0.040Y0.939Au0.021
Tl-Y-Th,yes,5.158800555555567,Tl0.065Y0.926Th0.009
Tl-Y-Pu,yes,10.82622075971416,Tl0.041Y0.001Pu0.958
Tl-Y-Mg,yes,5.407200277777791,Tl0.044Y0.952Mg0.004
Tl-Y-U,yes,5.174310555555567,Tl0.060Y0.935U0.005
Tl-Y-Np,yes,5.451003888888902,Tl0.025Y0.945Np0.030
Tl-Cu-Ba,yes,7.557422341269842,Tl0.378Cu0.119Ba0.503
Tl-Cu-La,yes,5.569078333333331,Tl0.541Cu0.449La0.010
Tl-Cu-Bi,yes,6.3186763888888935,Tl0.122Cu0.019Bi0.859
Tl-Cu-Ce,yes,5.915328333333336,Tl0.509Cu0.328Ce0.163
Tl-Cu-Fe,yes,9.255970555555557,Tl0.411Cu0.523Fe0.066
Tl-Cu-Li,yes,11.264324722222192,Tl0.032Cu0.021Li0.947
Tl-Cu-Hg,yes,6.931199444444446,Tl0.036Cu0.296Hg0.668
Tl-Cu-V,yes,6.093524166666666,Tl0.437Cu0.271V0.292
Tl-Cu-Cr,yes,5.696770277777776,Tl0.004Cu0.490Cr0.506
Tl-Cu-Re,yes,5.492081111111105,Tl0.490Cu0.496Re0.014
Tl-Cu-Nd,yes,5.3645644444444445,Tl0.556Cu0.428Nd0.016
Tl-Cu-Gd,yes,5.3825330555555535,Tl0.541Cu0.437Gd0.022
Tl-Cu-Yb,yes,5.477303888888887,Tl0.540Cu0.455Yb0.005
Tl-Cu-Sm,yes,5.47675111111111,Tl0.549Cu0.450Sm0.001
Tl-Cu-Eu,yes,5.499826111111109,Tl0.550Cu0.441Eu0.009
Tl-Cu-Dy,yes,5.356023888888887,Tl0.558Cu0.425Dy0.017
Tl-Cu-Ho,yes,5.47675111111111,Tl0.546Cu0.450Ho0.004
Tl-Cu-Be,yes,5.486329444444444,Tl0.558Cu0.439Be0.003
Tl-Cu-Er,yes,5.355206666666666,Tl0.564Cu0.429Er0.007
Tl-Cu-Al,yes,5.653996944444443,Tl0.482Cu0.449Al0.069
Tl-Cu-Co,yes,5.500503333333331,Tl0.556Cu0.440Co0.004
Tl-Cu-Pr,yes,5.493070555555554,Tl0.549Cu0.445Pr0.006
Tl-Cu-Cs,yes,5.354325555555555,Tl0.549Cu0.424Cs0.027
Tl-Cu-Rb,yes,5.4109119444444405,Tl0.498Cu0.446Rb0.056
Tl-Cu-Cd,yes,5.486617777777777,Tl0.541Cu0.441Cd0.018
Tl-Cu-Ga,yes,5.485570833333331,Tl0.546Cu0.450Ga0.004
Tl-Cu-K,yes,6.017616111111109,Tl0.483Cu0.331K0.186
Tl-Cu-Na,yes,5.352626666666665,Tl0.564Cu0.424Na0.012
Tl-Cu-Ni,yes,5.476303888888887,Tl0.546Cu0.454
Tl-Cu-Tm,yes,5.477303888888887,Tl0.540Cu0.455Tm0.005
Tl-Cu-Lu,yes,5.476303888888887,Tl0.547Cu0.453
Tl-Cu-Zr,yes,5.351087777777777,Tl0.577Cu0.422Zr0.001
Tl-Cu-Sc,yes,6.002437222222197,Tl0.021Cu0.008Sc0.971
Tl-Cu-Tb,yes,5.3535877777777765,Tl0.551Cu0.438Tb0.011
Tl-Cu-Mn,yes,5.494249722222221,Tl0.550Cu0.444Mn0.006
Tl-Cu-W,yes,5.499826111111109,Tl0.552Cu0.441W0.007
Tl-Cu-Ag,yes,5.48177111111111,Tl0.558Cu0.440Ag0.002
Tl-Cu-Sn,yes,6.895669999999994,Tl0.309Cu0.116Sn0.575
Tl-Cu-In,yes,5.581149722222215,Tl0.494Cu0.500In0.006
Tl-Cu-Ge,yes,5.518815555555554,Tl0.550Cu0.437Ge0.013
Tl-Cu-Zn,yes,5.71075805555555,Tl0.486Cu0.504Zn0.010
Tl-Cu-Ru,yes,5.476937777777776,Tl0.560Cu0.436Ru0.004
Tl-Cu-Hf,yes,5.533229166666663,Tl0.498Cu0.440Hf0.062
Tl-Cu-Nb,yes,9.071201111111094,Tl0.152Cu0.560Nb0.288
Tl-Cu-Pt,yes,5.369182222222221,Tl0.570Cu0.426Pt0.004
Tl-Cu-Pd,yes,6.904472499999988,Tl0.025Cu0.454Pd0.521
Tl-Cu-Ta,yes,5.757976666666661,Tl0.487Cu0.495Ta0.018
Tl-Cu-Mo,yes,5.581736666666665,Tl0.491Cu0.273Mo0.236
Tl-Cu-Tc,yes,8.582482777777763,Tl0.172Cu0.015Tc0.813
Tl-Cu-Rh,yes,5.319243333333329,Tl0.546Cu0.440Rh0.014
Tl-Cu-Os,yes,5.383039444444443,Tl0.549Cu0.446Os0.005
Tl-Cu-Ti,yes,5.499826111111109,Tl0.549Cu0.441Ti0.010
Tl-Cu-Ir,yes,5.0633527777777765,Tl0.510Cu0.445Ir0.045
Tl-Cu-Sb,yes,5.399563888888909,Tl0.717Cu0.007Sb0.276
Tl-Cu-Au,yes,5.511800555555555,Tl0.547Cu0.436Au0.017
Tl-Cu-Th,yes,5.3327616666666655,Tl0.553Cu0.431Th0.016
Tl-Cu-Pu,yes,10.914214450190348,Tl0.001Cu0.036Pu0.963
Tl-Cu-Mg,yes,6.150956388888884,Tl0.375Cu0.117Mg0.508
Tl-Cu-U,yes,5.45842472222222,Tl0.543Cu0.441U0.016
Tl-Cu-Np,yes,5.491628888888887,Tl0.546Cu0.438Np0.016
Tl-Ba-La,yes,7.1327100641025645,Tl0.310Ba0.587La0.103
Tl-Ba-Bi,yes,7.363667063492062,Tl0.268Ba0.509Bi0.223
Tl-Ba-Ce,yes,7.040162905982911,Tl0.274Ba0.552Ce0.174
Tl-Ba-Fe,yes,6.643190961538463,Tl0.422Ba0.545Fe0.033
Tl-Ba-Li,yes,11.591699722222186,Tl0.033Ba0.015Li0.952
Tl-Ba-Hg,yes,6.549245897435904,Tl0.303Ba0.674Hg0.023
Tl-Ba-V,yes,7.850199166666666,Tl0.317Ba0.677V0.006
Tl-Ba-Cr,yes,6.586141730769237,Tl0.321Ba0.676Cr0.003
Tl-Ba-Re,yes,7.189020555555553,Tl0.289Ba0.694Re0.017
Tl-Ba-Nd,yes,7.030600042735048,Tl0.001Ba0.382Nd0.617
Tl-Ba-Gd,yes,6.943662905982907,Tl0.159Ba0.600Gd0.241
Tl-Ba-Yb,yes,6.58259145299146,Tl0.283Ba0.697Yb0.020
Tl-Ba-Sm,yes,6.610562008547014,Tl0.320Ba0.603Sm0.077
Tl-Ba-Eu,yes,6.569258119658127,Tl0.290Ba0.694Eu0.016
Tl-Ba-Dy,yes,6.6054653418803495,Tl0.286Ba0.691Dy0.023
Tl-Ba-Ho,yes,6.637896517094021,Tl0.416Ba0.576Ho0.008
Tl-Ba-Be,yes,6.626714850427357,Tl0.421Ba0.525Be0.054
Tl-Ba-Er,yes,6.570445619658127,Tl0.263Ba0.718Er0.019
Tl-Ba-Al,yes,7.105196666666667,Tl0.427Ba0.553Al0.020
Tl-Ba-Co,yes,6.525755683760687,Tl0.426Ba0.570Co0.004
Tl-Ba-Pr,yes,6.55612645299146,Tl0.293Ba0.705Pr0.002
Tl-Ba-Cs,yes,6.59505256410257,Tl0.321Ba0.676Cs0.003
Tl-Ba-Rb,yes,6.745711239316244,Tl0.425Ba0.530Rb0.045
Tl-Ba-Cd,yes,6.5626570085470135,Tl0.411Ba0.588Cd0.001
Tl-Ba-Ga,yes,6.585513119658127,Tl0.297Ba0.683Ga0.020
Tl-Ba-K,yes,10.414879180264172,Tl0.120Ba0.599K0.281
Tl-Ba-Na,yes,6.795732905982913,Tl0.417Ba0.547Na0.036
Tl-Ba-Ni,yes,6.515510341880349,Tl0.318Ba0.678Ni0.004
Tl-Ba-Tm,yes,6.59394895299146,Tl0.278Ba0.694Tm0.028
Tl-Ba-Lu,yes,7.32565999999999,Tl0.020Ba0.181Lu0.799
Tl-Ba-Zr,yes,6.739133952991461,Tl0.266Ba0.722Zr0.012
