formula,Predicted_Tc
Ga0.331In0.664Sn0.005,3.7166707173752185
Ga0.602In0.265Sn0.133,3.939050100404223
Ga0.363In0.404Sn0.233,5.331086312613317
Ga0.196In0.586Sn0.218,5.547509090391094
Ga0.425In0.530Sn0.045,3.840484844359342
Ga0.433In0.390Sn0.177,4.785163534835535
Ga0.243In0.347Sn0.410,5.594639969511973
Ga0.127In0.263Sn0.610,5.299308440115444
Ga0.075In0.134Sn0.791,4.194028888888895
Ga0.945In0.011Sn0.044,4.812118236274077
Ga0.212In0.465Sn0.323,6.1831630586450546
Ga0.464In0.313Sn0.223,4.3325728403910935
Ga0.151In0.657Sn0.192,5.425942322899325
Ga0.669In0.040Sn0.291,3.739919404789651
Ga0.404In0.019Sn0.577,4.702647509194513
Ga0.252In0.398Sn0.350,6.084024255226254
Ga0.152In0.451Sn0.397,6.331381217893213
Ga0.049In0.473Sn0.478,6.839645238095242
Ga0.004In0.376Sn0.620,6.499081904761907
Ga0.476In0.215Sn0.309,4.389300697533946
Ga0.180In0.252Sn0.568,5.261677158064163
Ga0.679In0.053Sn0.268,3.649086119075367
Ga0.121In0.292Sn0.587,5.571990662337668
Ga0.227In0.487Sn0.286,6.324859884041879
Ga0.496In0.470Sn0.034,3.2369994673752145
Ga0.393In0.451Sn0.156,4.784851868168868
Ga0.087In0.444Sn0.469,6.540522460317465
Ga0.461In0.264Sn0.275,4.25394569753395
Ga0.526In0.351Sn0.123,4.367180833115958
Ga0.211In0.307Sn0.482,5.63266163617864
Ga0.252In0.602Sn0.146,5.216578852295849
Ga0.518In0.116Sn0.366,4.0215353703056165
Ga0.426In0.388Sn0.186,4.83289686816887
Ga0.225In0.393Sn0.382,6.156519969511965
Ga0.027In0.490Sn0.483,6.9712853968254
Ga0.086In0.478Sn0.436,6.716428174603179
Ga0.487In0.466Sn0.047,3.7466534356291845
Ga0.066In0.379Sn0.555,6.381755793650799
Ga0.197In0.335Sn0.468,5.802406636178641
Ga0.160In0.796Sn0.044,4.0004594062326575
Ga0.478In0.331Sn0.191,4.458162840391093
Ga0.300In0.336Sn0.364,5.415194969511966
Ga0.467In0.005Sn0.528,4.667486536972291
Ga0.285In0.402Sn0.313,6.0741308364228335
Ga0.296In0.134Sn0.570,4.968081398083404
Ga0.611In0.371Sn0.018,3.114335944560068
Ga0.131In0.507Sn0.362,6.411329709956706
Ga0.306In0.326Sn0.368,5.415194969511966
Ga0.343In0.445Sn0.212,5.156566868168873
Ga0.112In0.400Sn0.488,6.608256217893221
Ga0.139In0.136Sn0.725,4.26531153535354
Ga0.407In0.465Sn0.128,4.614309963406963
Ga0.236In0.398Sn0.366,6.118119969511968
Ga0.007In0.471Sn0.522,6.884194126984132
Ga0.348In0.223Sn0.429,4.9486833028453034
Ga0.481In0.011Sn0.508,4.710223203638959
Ga0.287In0.180Sn0.533,5.10666385840086
Ga0.104In0.369Sn0.527,6.507771217893222
Ga0.202In0.523Sn0.275,5.826213217375222
Ga0.292In0.343Sn0.365,5.415194969511966
Ga0.534In0.350Sn0.116,4.156674722004846
Ga0.080In0.363Sn0.557,6.3609057936508
Ga0.459In0.096Sn0.445,4.368629536972289
Ga0.471In0.322Sn0.207,4.297495062613316
Ga0.312In0.325Sn0.363,5.0678160806230785
Ga0.552In0.208Sn0.240,4.1283418476061
Ga0.232In0.593Sn0.175,5.406153534835533
Ga0.163In0.663Sn0.174,5.3670110408480385
Ga0.320In0.409Sn0.271,5.525118614200621
Ga0.271In0.327Sn0.402,5.594639969511973
Ga0.247In0.120Sn0.633,5.027040286972294
Ga0.405In0.071Sn0.524,4.69555028697229
Ga0.322In0.329Sn0.349,5.394309255226252
Ga0.169In0.515Sn0.316,6.3808965170385115
Ga0.143In0.675Sn0.182,5.340380656232653
Ga0.419In0.309Sn0.272,4.4882819475339515
Ga0.278In0.398Sn0.324,6.0741308364228335
Ga0.248In0.064Sn0.688,4.559265286972291
Ga0.003In0.143Sn0.854,4.24524333333334
Ga0.315In0.498Sn0.187,5.3823570268990295
Ga0.353In0.306Sn0.341,4.898252588559586
Ga0.214In0.506Sn0.280,6.039777106264104
Ga0.383In0.013Sn0.604,4.75890195363896
Ga0.310In0.289Sn0.401,5.2081638584008605
Ga0.396In0.289Sn0.315,4.802520280867278
Ga0.846In0.040Sn0.114,4.2678420056702535
Ga0.694In0.102Sn0.204,3.7570599009740264
Ga0.258In0.582Sn0.160,5.241796312613311
Ga0.161In0.593Sn0.246,5.839982005439008
Ga0.385In0.136Sn0.479,4.775356398083402
Ga0.230In0.296Sn0.474,5.528469413956417
Ga0.341In0.474Sn0.185,5.150966868168871
Ga0.004In0.863Sn0.133,4.832416666666654
Ga0.172In0.437Sn0.391,6.239022158064154
Ga0.394In0.317Sn0.289,4.794826947533946
Ga0.446In0.319Sn0.235,4.480160757057761
Ga0.386In0.198Sn0.416,4.601979636178635
Ga0.522In0.089Sn0.389,3.958573425861172
Ga0.513In0.261Sn0.226,4.19215053880379
Ga0.440In0.163Sn0.397,4.137029953638952
Ga0.265In0.462Sn0.273,5.681494169756176
Ga0.455In0.061Sn0.484,4.637625425861177
Ga0.190In0.285Sn0.525,5.494288824730828
Ga0.524In0.168Sn0.308,4.234977030867276
Ga0.172In0.272Sn0.556,5.2430238247308285
Ga0.416In0.164Sn0.420,4.277992731416731
Ga0.417In0.348Sn0.235,4.708720201502207
Ga0.246In0.398Sn0.356,6.110666636178634
Ga0.480In0.266Sn0.254,4.2750856975339495
Ga0.217In0.667Sn0.116,4.970011074518071
Ga0.463In0.529Sn0.008,3.2872461538831512
Ga0.257In0.176Sn0.567,5.092322191734197
Ga0.648In0.133Sn0.219,3.7133881093073593
Ga0.020In0.421Sn0.559,6.585205238095242
Ga0.391In0.470Sn0.139,4.742489963406963
